2962,3,"[0.0012650900753214955, 0.001385303563438356, 0.9960850477218628, 0.001264497870579362]"
2963,1,"[0.9730701446533203, 0.015959298238158226, 0.006086483597755432, 0.004884136375039816]"
2964,3,"[0.13736766576766968, 0.009280271828174591, 0.8350727558135986, 0.018279263749718666]"
2965,3,"[0.0016117208870127797, 0.0006022106972523034, 0.9648954272270203, 0.032890673726797104]"
2966,1,"[0.8834477663040161, 0.11057957261800766, 0.003723361063748598, 0.002249321201816201]"
2967,4,"[0.0006053026882000268, 0.000265505543211475, 0.0040679494850337505, 0.9950612187385559]"
2968,3,"[0.003202664665877819, 0.0113672548905015, 0.911777675151825, 0.07365240901708603]"
2969,2,"[0.23607413470745087, 0.6414710283279419, 0.11939728260040283, 0.0030575753189623356]"
2970,1,"[0.911334216594696, 0.0034012524411082268, 0.008980115875601768, 0.07628438621759415]"
2971,3,"[0.013651897199451923, 0.002871783683076501, 0.5972117781639099, 0.3862645626068115]"
2972,3,"[0.0024712099693715572, 0.0012327248696237803, 0.9909867644309998, 0.005309283267706633]"
2973,2,"[0.16859017312526703, 0.6886422038078308, 0.12975433468818665, 0.013013322837650776]"
2974,4,"[0.03697066754102707, 0.0015440188581123948, 0.0035074122715741396, 0.9579780101776123]"
2975,4,"[0.06511680036783218, 0.0022525282111018896, 0.033626969903707504, 0.899003803730011]"
2976,4,"[0.0007980790105648339, 0.0004356943827588111, 0.0014512898633256555, 0.9973148703575134]"
2977,2,"[0.09134279191493988, 0.901928722858429, 0.004606983158737421, 0.002121502300724387]"
2978,1,"[0.9945295453071594, 0.003263503313064575, 0.0007424713112413883, 0.0014644046314060688]"
2979,4,"[0.0066326879896223545, 0.0012005333555862308, 0.01399244274944067, 0.9781742095947266]"
2980,4,"[0.004050150979310274, 0.0010159172816202044, 0.011794517748057842, 0.9831394553184509]"
2981,4,"[0.0006346107111312449, 0.00033625183277763426, 0.001878861803561449, 0.9971502423286438]"
2982,1,"[0.9495940208435059, 0.047872692346572876, 0.0016818122239783406, 0.0008514454821124673]"
2983,4,"[0.0010064676171168685, 0.0009911549277603626, 0.0033951089717447758, 0.9946073889732361]"
2984,3,"[0.006434646435081959, 0.002650757785886526, 0.9186500310897827, 0.07226451486349106]"
2985,3,"[0.1887204945087433, 0.010601439513266087, 0.7068307399749756, 0.09384728968143463]"
2986,4,"[0.009178351610898972, 0.003093007253482938, 0.028048334643244743, 0.9596803188323975]"
2987,3,"[0.005793794058263302, 0.03450321778655052, 0.9379266500473022, 0.02177640236914158]"
2988,1,"[0.845587432384491, 0.14413759112358093, 0.008423389866948128, 0.001851600012741983]"
2989,3,"[0.001860529650002718, 0.0027860002592206, 0.9932970404624939, 0.0020563453435897827]"
2990,3,"[0.008793136104941368, 0.013288436457514763, 0.8827345371246338, 0.09518381953239441]"
2991,3,"[0.00116550677921623, 0.0012048031203448772, 0.9924443364143372, 0.005185442045331001]"
2992,3,"[0.057558685541152954, 0.2534240186214447, 0.5809771418571472, 0.10804010927677155]"
2993,2,"[0.4465535283088684, 0.5494414567947388, 0.0028288268949836493, 0.0011762221110984683]"
2994,4,"[0.0015092471148818731, 0.00016359123401343822, 0.009059020318090916, 0.9892681241035461]"
2995,4,"[0.01787632144987583, 0.008511845022439957, 0.029617710039019585, 0.9439941048622131]"
2996,4,"[0.001266327453777194, 0.0018342860275879502, 0.03544783592224121, 0.961451530456543]"
2997,3,"[0.005564636085182428, 0.004974772688001394, 0.986524224281311, 0.002936409320682287]"
2998,4,"[0.0030553655233234167, 0.00061887496849522, 0.06291891634464264, 0.9334068894386292]"
2999,2,"[0.005696255713701248, 0.9910250902175903, 0.0029527528677135706, 0.00032595638185739517]"
3000,2,"[0.0019416024442762136, 0.9963650703430176, 0.001451062154956162, 0.00024222767387982458]"
3001,2,"[0.4446181654930115, 0.4971260726451874, 0.05036349967122078, 0.00789219606667757]"
3002,1,"[0.8836477994918823, 0.11002901196479797, 0.005182976834475994, 0.0011402281234040856]"
3003,4,"[0.04021730646491051, 0.0023843564558774233, 0.031204404309391975, 0.9261939525604248]"
3004,3,"[0.0006014358950778842, 0.00040368986083194613, 0.9974023103713989, 0.0015925890766084194]"
3005,3,"[0.020018713548779488, 0.04497171938419342, 0.7661347389221191, 0.16887478530406952]"
3006,1,"[0.9943723678588867, 0.0023158444091677666, 0.002475128276273608, 0.0008367439149878919]"
3007,1,"[0.9902723431587219, 0.001995548140257597, 0.006172670051455498, 0.0015593788120895624]"
3008,3,"[0.0010107406415045261, 0.0018676042091101408, 0.9940841794013977, 0.003037480404600501]"
3009,3,"[0.0007521977531723678, 0.0004334491677582264, 0.99665367603302, 0.0021607093513011932]"
3010,4,"[0.005657138768583536, 0.002069069305434823, 0.1691671907901764, 0.8231065273284912]"
3011,3,"[0.0052101099863648415, 0.0067998673766851425, 0.983852744102478, 0.004137199837714434]"
3012,2,"[0.20740939676761627, 0.7861208915710449, 0.004949441645294428, 0.0015203356742858887]"
3013,3,"[0.021888384595513344, 0.009146776981651783, 0.9639989733695984, 0.004965888801962137]"
3014,3,"[0.01008547842502594, 0.029969489201903343, 0.9271754622459412, 0.032769639045000076]"
3015,1,"[0.9337755441665649, 0.06109584867954254, 0.0022554348688572645, 0.0028731615748256445]"
3016,4,"[0.03771119937300682, 0.003939986228942871, 0.08808340132236481, 0.8702654838562012]"
3017,3,"[0.007288726512342691, 0.012636866420507431, 0.7830348610877991, 0.19703948497772217]"
3018,4,"[0.007770768366754055, 0.0029665501788258553, 0.4575035572052002, 0.5317590832710266]"
3019,3,"[0.054280828684568405, 0.0304778590798378, 0.8979304432868958, 0.017310934141278267]"
3020,3,"[0.0009622888173907995, 0.0010615736246109009, 0.9944783449172974, 0.003497823840007186]"
3021,4,"[0.00151964055839926, 0.0005060473340563476, 0.01490942481905222, 0.9830649495124817]"
3022,3,"[0.001693597761914134, 0.0032830594573169947, 0.9920701384544373, 0.002953246235847473]"
3023,3,"[0.0024563707411289215, 0.0025400377344340086, 0.9897018671035767, 0.005301782861351967]"
3024,3,"[0.012781130149960518, 0.010672487318515778, 0.9469974040985107, 0.02954891324043274]"
3025,2,"[0.17032045125961304, 0.8209765553474426, 0.007849992252886295, 0.0008530510240234435]"
3026,4,"[0.3390592038631439, 0.0026808464899659157, 0.056464601308107376, 0.6017954349517822]"
3027,3,"[0.0028535882011055946, 0.0015156615991145372, 0.8743484020233154, 0.12128225713968277]"
3028,1,"[0.46754828095436096, 0.0036662511993199587, 0.06964458525180817, 0.4591408371925354]"
3029,2,"[0.0016499804332852364, 0.995387852191925, 0.0027291784062981606, 0.00023299717577174306]"
3030,4,"[0.030534936115145683, 0.001566523453220725, 0.09769181162118912, 0.8702067136764526]"
3031,3,"[0.0007227629539556801, 0.000975982693489641, 0.9966717958450317, 0.001629453501664102]"
3032,1,"[0.9197893738746643, 0.002020732732489705, 0.004366805776953697, 0.07382305711507797]"
3033,1,"[0.4447081983089447, 0.19682370126247406, 0.3555223047733307, 0.002945791697129607]"
3034,3,"[0.013380978256464005, 0.00324480002745986, 0.8347252607345581, 0.14864890277385712]"
3035,2,"[0.0018805968575179577, 0.994120180606842, 0.003809899790212512, 0.00018929530051536858]"
3036,2,"[0.4667609632015228, 0.4894062876701355, 0.041792601346969604, 0.002040230669081211]"
3037,4,"[0.005512874107807875, 0.0011095466325059533, 0.012777108699083328, 0.9806004166603088]"
3038,3,"[0.0007522497326135635, 0.0008878866792656481, 0.997374415397644, 0.000985469319857657]"
3039,3,"[0.0499761737883091, 0.00448182225227356, 0.5804017782211304, 0.36514022946357727]"
3040,2,"[0.07691019773483276, 0.5411597490310669, 0.37946903705596924, 0.0024609630927443504]"
3041,4,"[0.028450535610318184, 0.009837872348725796, 0.0335259810090065, 0.9281857013702393]"
3042,3,"[0.001780155347660184, 0.0026075043715536594, 0.9946718811988831, 0.0009405107120983303]"
3043,1,"[0.8995625376701355, 0.0084025664255023, 0.013063347898423672, 0.07897161692380905]"
3044,2,"[0.01213653851300478, 0.928479790687561, 0.057700853794813156, 0.001682798727415502]"
3045,3,"[0.03873588889837265, 0.008931737393140793, 0.9503891468048096, 0.0019432890694588423]"
3046,1,"[0.6730471849441528, 0.31619006395339966, 0.00928359106183052, 0.0014791793655604124]"
3047,1,"[0.8011256456375122, 0.020976843312382698, 0.16478164494037628, 0.013115854933857918]"
3048,1,"[0.9570512771606445, 0.03945990279316902, 0.0027589343953877687, 0.000729892635717988]"
3049,3,"[0.0013482562499120831, 0.017044613137841225, 0.9809728860855103, 0.0006342681590467691]"
3050,4,"[0.1230267807841301, 0.004412854555994272, 0.03901924192905426, 0.8335411548614502]"
3051,4,"[0.0005029151798225939, 0.0006950190872885287, 0.0019833031110465527, 0.9968187808990479]"
3052,4,"[0.030637968331575394, 0.0007753797108307481, 0.059912387281656265, 0.9086742401123047]"
3053,3,"[0.0008309404947794974, 0.0009329172899015248, 0.9917055368423462, 0.006530566606670618]"
3054,4,"[0.006758796516805887, 0.04745985195040703, 0.2917337119579315, 0.6540476083755493]"
3055,4,"[0.02383548952639103, 0.002214194508269429, 0.053678542375564575, 0.9202718138694763]"
3056,1,"[0.8334029912948608, 0.14003698527812958, 0.025605322793126106, 0.000954702845774591]"
3057,4,"[0.004444563761353493, 0.00701223686337471, 0.06802120059728622, 0.9205219745635986]"
3058,4,"[0.0013677675742655993, 0.0004701042198576033, 0.003630199236795306, 0.9945318698883057]"
3059,4,"[0.040784601122140884, 0.02916673757135868, 0.27174824476242065, 0.6583004593849182]"
3060,1,"[0.6027038097381592, 0.009471441619098186, 0.050376445055007935, 0.3374482989311218]"
3061,1,"[0.8811535239219666, 0.10826276242733002, 0.008807300589978695, 0.0017763761570677161]"
3062,1,"[0.6686437726020813, 0.008693484589457512, 0.05611353740096092, 0.26654917001724243]"
3063,1,"[0.9135821461677551, 0.0841122567653656, 0.0014130175113677979, 0.000892681535333395]"
3064,1,"[0.9865198135375977, 0.007633739151060581, 0.0028696823865175247, 0.0029766459483653307]"
3065,4,"[0.0011428578291088343, 0.0024690942373126745, 0.12861007452011108, 0.867777943611145]"
3066,4,"[0.01678716577589512, 0.017374029383063316, 0.17241725325584412, 0.7934216260910034]"
3067,3,"[0.003746498841792345, 0.010822889395058155, 0.9586538076400757, 0.02677684649825096]"
3068,3,"[0.03082682378590107, 0.0304570235311985, 0.6253100633621216, 0.31340619921684265]"
3069,1,"[0.975950300693512, 0.01050906628370285, 0.0123218335211277, 0.0012188161490485072]"
3070,3,"[0.23683784902095795, 0.3385639190673828, 0.40977078676223755, 0.014827371574938297]"
3071,4,"[0.0021327475551515818, 0.0008564216550439596, 0.052703164517879486, 0.9443076848983765]"
3072,1,"[0.9366486072540283, 0.06128574162721634, 0.0013815342681482434, 0.0006840713904239237]"
3073,2,"[0.01797182485461235, 0.9533684253692627, 0.020659439265727997, 0.008000349625945091]"
3074,4,"[0.00771664222702384, 0.004643297288566828, 0.029371080920100212, 0.9582690000534058]"
3075,4,"[0.033212073147296906, 0.0018360076937824488, 0.4294349253177643, 0.5355170369148254]"
3076,1,"[0.5477595925331116, 0.015358997508883476, 0.23249848186969757, 0.20438291132450104]"
3077,3,"[0.014336754567921162, 0.1713441014289856, 0.8077291250228882, 0.006589987780898809]"
3078,4,"[0.0020169534254819155, 0.0007173968479037285, 0.07232322543859482, 0.9249424338340759]"
3079,3,"[0.09398838877677917, 0.0817624181509018, 0.805579423904419, 0.018669748678803444]"
3080,4,"[0.003149373224005103, 0.0011669930536299944, 0.0017774887382984161, 0.9939061999320984]"
3081,3,"[0.003465530928224325, 0.0012320599053055048, 0.5055831670761108, 0.4897192418575287]"
3082,1,"[0.9948412775993347, 0.001605213969014585, 0.0020500372629612684, 0.0015035441610962152]"
3083,3,"[0.0005427877767942846, 0.000743687676731497, 0.9933701753616333, 0.005343295633792877]"
3084,3,"[0.21172678470611572, 0.04014831781387329, 0.7226660251617432, 0.02545885369181633]"
3085,3,"[0.02217959612607956, 0.007273782975971699, 0.9674354791641235, 0.0031110900454223156]"
3086,3,"[0.002221707720309496, 0.005523690488189459, 0.8246321678161621, 0.16762244701385498]"
3087,3,"[0.0010051168501377106, 0.001008837134577334, 0.9953842759132385, 0.002601762069389224]"
3088,4,"[0.0007752064266242087, 0.0005286640371195972, 0.007423014380037785, 0.9912731051445007]"
3089,4,"[0.0271243117749691, 0.0041817836463451385, 0.016185689717531204, 0.952508270740509]"
3090,1,"[0.9944795370101929, 0.0021210818085819483, 0.0020651244558393955, 0.0013342577731236815]"
3091,3,"[0.00219231890514493, 0.0004319538420531899, 0.9795399904251099, 0.01783565990626812]"
3092,4,"[0.004021447151899338, 0.0011726371012628078, 0.027008209377527237, 0.9677976965904236]"
3093,4,"[0.00047048614942468703, 0.00021435206872411072, 0.0011078310199081898, 0.9982073307037354]"
3094,1,"[0.9769716858863831, 0.021093089133501053, 0.0011140592396259308, 0.00082109629875049]"
3095,3,"[0.008571414276957512, 0.11162848025560379, 0.8773810863494873, 0.002419024473056197]"
3096,4,"[0.013600057922303677, 0.002815586281940341, 0.4600108563899994, 0.5235734581947327]"
3097,3,"[0.06737636774778366, 0.4267135560512543, 0.4648759365081787, 0.04103407636284828]"
3098,3,"[0.0033155130222439766, 0.012665391899645329, 0.9827387928962708, 0.0012803626013919711]"
3099,4,"[0.025554021820425987, 0.0040610479190945625, 0.011875174008309841, 0.9585097432136536]"
3100,4,"[0.12850312888622284, 0.006036749575287104, 0.0030728415586054325, 0.8623872399330139]"
3101,1,"[0.9889408946037292, 0.0013052717549726367, 0.0026569135952740908, 0.007096937391906977]"
3102,1,"[0.9937220215797424, 0.004409457091242075, 0.0012115048011764884, 0.0006569604156538844]"
3103,1,"[0.694943904876709, 0.012179139070212841, 0.0622696578502655, 0.23060724139213562]"
3104,4,"[0.43538206815719604, 0.0014610756188631058, 0.011930805630981922, 0.551226019859314]"
3105,2,"[0.0020069812890142202, 0.9949709177017212, 0.0028002606704831123, 0.00022174551850184798]"
3106,4,"[0.000750236795283854, 0.0005539482226595283, 0.057546161115169525, 0.9411496520042419]"
3107,3,"[0.002244671108201146, 0.005090801510959864, 0.5573891997337341, 0.4352753162384033]"
3108,3,"[0.005585141014307737, 0.016982072964310646, 0.9063063859939575, 0.07112635672092438]"
3109,2,"[0.011303642764687538, 0.9100064635276794, 0.07067059725522995, 0.008019214496016502]"
3110,3,"[0.003921664785593748, 0.002799765206873417, 0.508876621723175, 0.4844019114971161]"
3111,3,"[0.0030039458069950342, 0.009771999903023243, 0.9855512380599976, 0.0016728559276089072]"
3112,1,"[0.8067878484725952, 0.17761433124542236, 0.013208643533289433, 0.002389260334894061]"
3113,4,"[0.09826771914958954, 0.006319617386907339, 0.02274208515882492, 0.8726704716682434]"
3114,4,"[0.0004626471782103181, 0.0003053563414141536, 0.0018890394130721688, 0.9973430037498474]"
3115,3,"[0.006576928310096264, 0.0018681499641388655, 0.8640784025192261, 0.1274765133857727]"
3116,3,"[0.0023986678570508957, 0.0010153611656278372, 0.9941885471343994, 0.002397486474364996]"
3117,3,"[0.005011437926441431, 0.09632253646850586, 0.8804075717926025, 0.018258513882756233]"
3118,1,"[0.8871866464614868, 0.11071081459522247, 0.0013711958890780807, 0.000731318723410368]"
3119,4,"[0.001023684162646532, 0.0006147088133729994, 0.006646353285759687, 0.9917152523994446]"
3120,4,"[0.0009169486002065241, 0.0007568094879388809, 0.00540261622518301, 0.9929236173629761]"
3121,4,"[0.022533752024173737, 0.0031270061153918505, 0.07171282917261124, 0.9026263952255249]"
3122,4,"[0.0004865457594860345, 0.0002745497622527182, 0.0016445195069536567, 0.9975942969322205]"
3123,3,"[0.04547850415110588, 0.035871922969818115, 0.9174354076385498, 0.0012141935294494033]"
3124,4,"[0.009031322784721851, 0.0021527381613850594, 0.01479630172252655, 0.9740196466445923]"
3125,1,"[0.9953774213790894, 0.0033917464315891266, 0.0006067424546927214, 0.0006240931688807905]"
3126,2,"[0.16008393466472626, 0.7882954478263855, 0.04603290930390358, 0.005587652791291475]"
3127,1,"[0.9838969707489014, 0.008118578232824802, 0.00586699228733778, 0.002117558615282178]"
3128,2,"[0.11752810329198837, 0.3998768925666809, 0.3867931663990021, 0.09580187499523163]"
3129,4,"[0.0025087385438382626, 0.0012331366306170821, 0.004010024946182966, 0.9922480583190918]"
3130,4,"[0.046942904591560364, 0.0076592168770730495, 0.021342338994145393, 0.9240554571151733]"
3131,1,"[0.7058979868888855, 0.04966126009821892, 0.23643295466899872, 0.00800784770399332]"
3132,1,"[0.6813303232192993, 0.31435972452163696, 0.0020258710719645023, 0.0022840583696961403]"
3133,4,"[0.017708756029605865, 0.004504695534706116, 0.47263529896736145, 0.5051512122154236]"
3134,4,"[0.014082883484661579, 0.00245820265263319, 0.04109795019030571, 0.9423609375953674]"
3135,3,"[0.009920116513967514, 0.021683307364583015, 0.7112918496131897, 0.25710469484329224]"
3136,3,"[0.30280831456184387, 0.003043547971174121, 0.6885173320770264, 0.005630868021398783]"
3137,3,"[0.024856487289071083, 0.0012004387099295855, 0.6418396830558777, 0.3321033716201782]"
3138,3,"[0.005292544607073069, 0.0035529823508113623, 0.7561660408973694, 0.2349885106086731]"
3139,4,"[0.005635202396661043, 0.0003793630748987198, 0.005656400229781866, 0.9883290529251099]"
3140,3,"[0.0085176145657897, 0.0832768902182579, 0.8906974196434021, 0.017508121207356453]"
3141,3,"[0.013098997995257378, 0.03546827659010887, 0.9269092082977295, 0.024523520842194557]"
3142,4,"[0.008151574060320854, 0.0009327406878583133, 0.21566270291805267, 0.7752529978752136]"
3143,3,"[0.13114038109779358, 0.29183444380760193, 0.41027334332466125, 0.16675181686878204]"
3144,1,"[0.9935206770896912, 0.002666700165718794, 0.002862716093659401, 0.000949869689065963]"
3145,3,"[0.0008654905250295997, 0.0012412876822054386, 0.9345801472663879, 0.06331315636634827]"
3146,3,"[0.038928575813770294, 0.007437669672071934, 0.9198856353759766, 0.033748093992471695]"
3147,3,"[0.004332464653998613, 0.0034666198771446943, 0.9137325882911682, 0.0784682184457779]"
3148,3,"[0.008953936398029327, 0.020472820848226547, 0.8780961632728577, 0.09247700124979019]"
3149,4,"[0.003100891597568989, 0.0003433944075368345, 0.0009992985287681222, 0.9955565333366394]"
3150,3,"[0.0040201460942626, 0.027132894843816757, 0.9642331004142761, 0.0046139732003211975]"
3151,2,"[0.09464792907238007, 0.8657730221748352, 0.038148123770952225, 0.0014308561803773046]"
3152,4,"[0.00224321405403316, 0.00027432493516243994, 0.002661518519744277, 0.9948209524154663]"
3153,3,"[0.011951513588428497, 0.4134605824947357, 0.5732958316802979, 0.0012920061126351357]"
3154,4,"[0.0006738359807059169, 0.00023297188454307616, 0.014885146170854568, 0.9842080473899841]"
3155,3,"[0.011246765032410622, 0.002324981614947319, 0.8507415652275085, 0.1356866955757141]"
3156,3,"[0.004804001189768314, 0.0007657117675989866, 0.9905981421470642, 0.0038322354666888714]"
3157,3,"[0.0011051374021917582, 0.0005255482974462211, 0.9846409559249878, 0.013728385791182518]"
3158,1,"[0.9928370118141174, 0.0023224579636007547, 0.0020763305947184563, 0.0027642117347568274]"
3159,2,"[0.37484318017959595, 0.4733569324016571, 0.11510057002305984, 0.03669938072562218]"
3160,4,"[0.004259509965777397, 0.002577887149527669, 0.14854198694229126, 0.8446205854415894]"
3161,3,"[0.0007008222164586186, 0.0007319094729609787, 0.9964564442634583, 0.0021108202636241913]"
3162,1,"[0.9940628409385681, 0.0006740764365531504, 0.0022751004435122013, 0.0029879899229854345]"
3163,4,"[0.00531882606446743, 0.0005015535280108452, 0.0025414840783923864, 0.9916381239891052]"
3164,2,"[0.0032770640682429075, 0.9914278388023376, 0.004933143500238657, 0.00036192088737152517]"
3165,3,"[0.00045520186540670693, 0.000650647038128227, 0.9979053735733032, 0.0009887320920825005]"
3166,4,"[0.0344255156815052, 0.0010995609918609262, 0.00799108948558569, 0.9564839601516724]"
3167,3,"[0.001879609189927578, 0.0009040335426107049, 0.980766773223877, 0.016449566930532455]"
3168,3,"[0.004835755564272404, 0.022553524002432823, 0.9714968204498291, 0.0011139183770865202]"
3169,3,"[0.2924124300479889, 0.04467178136110306, 0.6255849599838257, 0.03733077645301819]"
3170,3,"[0.0011518351966515183, 0.00231969659216702, 0.9317680597305298, 0.06476043909788132]"
3171,1,"[0.9967775940895081, 0.0012325721327215433, 0.0010893247090280056, 0.0009006203035824001]"
3172,1,"[0.9762508273124695, 0.011919647455215454, 0.008031943812966347, 0.0037975579034537077]"
3173,1,"[0.720291256904602, 0.17779968678951263, 0.06094382330775261, 0.040965184569358826]"
3174,4,"[0.0022163104731589556, 0.002550141653046012, 0.21154601871967316, 0.7836874723434448]"
3175,2,"[0.007077459245920181, 0.8765431046485901, 0.11543536931276321, 0.0009440677240490913]"
3176,1,"[0.546027660369873, 0.4213309586048126, 0.01618434488773346, 0.01645699143409729]"
3177,4,"[0.031015265733003616, 0.002911241026595235, 0.0029378135222941637, 0.9631356596946716]"
3178,1,"[0.9557061791419983, 0.04029203578829765, 0.003389304969459772, 0.0006124675855971873]"
3179,1,"[0.9967361092567444, 0.0010203850688412786, 0.0010873893043026328, 0.0011560433777049184]"
3180,4,"[0.0015536994906142354, 0.0008752630092203617, 0.013339417055249214, 0.9842315912246704]"
3181,4,"[0.022806549444794655, 0.016645202413201332, 0.04699215665459633, 0.9135561585426331]"
3182,4,"[0.0042812032625079155, 0.0011521839769557118, 0.2024003267288208, 0.7921662330627441]"
3183,2,"[0.0032263717148452997, 0.9956205487251282, 0.0008978478726930916, 0.0002551368670538068]"
3184,1,"[0.996425211429596, 0.002263404196128249, 0.0007109840516932309, 0.0006003673188388348]"
3185,4,"[0.013113554567098618, 0.08103574812412262, 0.2714455723762512, 0.6344051361083984]"
3186,3,"[0.0006731676403433084, 0.0015211710706353188, 0.9947000741958618, 0.0031056387815624475]"
3187,4,"[0.00252667092718184, 0.0013137393398210406, 0.21093912422657013, 0.7852204442024231]"
3188,1,"[0.9755880832672119, 0.020782802253961563, 0.0025967455003410578, 0.0010323557071387768]"
3189,3,"[0.0040781269781291485, 0.06351228058338165, 0.7864996194839478, 0.1459100842475891]"
3190,1,"[0.9852584600448608, 0.0064096152782440186, 0.006974698510020971, 0.0013572319876402617]"
3191,4,"[0.02524670772254467, 0.0014918536180630326, 0.009307037107646465, 0.9639543294906616]"
3192,1,"[0.9885097146034241, 0.0008378790225833654, 0.0022427744697779417, 0.008409654721617699]"
3193,4,"[0.4172353148460388, 0.006270496640354395, 0.055434685200452805, 0.5210594534873962]"
3194,1,"[0.7811998724937439, 0.007712850347161293, 0.1715996265411377, 0.03948766365647316]"
3195,4,"[0.06686940789222717, 0.002135616261512041, 0.012014850974082947, 0.9189801812171936]"
3196,4,"[0.07563986629247665, 0.005010244436562061, 0.18027818202972412, 0.739071786403656]"
3197,4,"[0.04301061853766441, 0.006314423400908709, 0.46145743131637573, 0.48921751976013184]"
3198,3,"[0.0075964294373989105, 0.20655092597007751, 0.7806884050369263, 0.005164204631000757]"
3199,3,"[0.3507341146469116, 0.047422975301742554, 0.5824670791625977, 0.019375838339328766]"
3200,4,"[0.0035338050220161676, 0.002006447408348322, 0.3053025007247925, 0.689157247543335]"
3201,3,"[0.0042083971202373505, 0.004064427223056555, 0.9521728754043579, 0.03955422341823578]"
3202,3,"[0.00732286786660552, 0.0014337417669594288, 0.9844918847084045, 0.006751568056643009]"
3203,3,"[0.0009059575968421996, 0.0016470274422317743, 0.9964351654052734, 0.0010118206264451146]"
3204,3,"[0.0006918769213370979, 0.0009608251275494695, 0.9864169359207153, 0.011930285021662712]"
3205,4,"[0.0016594816697761416, 0.0004977720673196018, 0.005153115838766098, 0.9926896691322327]"
3206,1,"[0.8979055285453796, 0.07517959177494049, 0.014009171165525913, 0.01290560606867075]"
3207,2,"[0.04431341588497162, 0.9344893097877502, 0.018317336216568947, 0.002879900159314275]"
3208,3,"[0.001980716362595558, 0.0009869830682873726, 0.9951678514480591, 0.0018644595984369516]"
3209,1,"[0.9958205223083496, 0.0015386047307401896, 0.0011876786593347788, 0.0014532089699059725]"
3210,4,"[0.09721265733242035, 0.01817985065281391, 0.07804801315069199, 0.8065594434738159]"
3211,3,"[0.0005702201160602272, 0.0010094104800373316, 0.9936724901199341, 0.004747895989567041]"
3212,3,"[0.001257092459127307, 0.0014873930485919118, 0.9789683222770691, 0.018287183716893196]"
3213,3,"[0.004337430465966463, 0.004292709287256002, 0.9738808274269104, 0.01748901791870594]"
3214,2,"[0.006696971599012613, 0.9547345638275146, 0.03619953989982605, 0.0023688918445259333]"
3215,3,"[0.0014087691670283675, 0.01202837098389864, 0.9853246808052063, 0.0012381100095808506]"
3216,3,"[0.03405386582016945, 0.0868372768163681, 0.6023425459861755, 0.27676624059677124]"
