2968,3,0,"[0.04447087273001671, 0.07269608974456787, 0.8007246851921082, 0.08210832625627518]"
2969,3,0,"[0.08874290436506271, 0.051048196852207184, 0.8423197865486145, 0.017889097332954407]"
2970,1,0,"[0.5881544947624207, 0.12960472702980042, 0.19911882281303406, 0.08312191814184189]"
2971,3,1,"[0.002603573026135564, 0.005312821827828884, 0.9659509658813477, 0.026132624596357346]"
2972,3,0,"[0.08731332421302795, 0.014882792718708515, 0.8641528487205505, 0.03365108743309975]"
2973,3,0,"[0.12490657716989517, 0.24255484342575073, 0.5557244420051575, 0.07681410014629364]"
2974,4,1,"[0.49393510818481445, 0.0068533592857420444, 0.0035109850578010082, 0.4957004487514496]"
2975,3,0,"[0.01770053431391716, 0.01574019342660904, 0.6269989013671875, 0.3395603597164154]"
2976,4,1,"[0.006254971027374268, 0.0010971432784572244, 0.01657666452229023, 0.9760712385177612]"
2977,2,1,"[0.16122382879257202, 0.7867080569267273, 0.049324989318847656, 0.0027431363705545664]"
2978,1,0,"[0.5867252349853516, 0.3863292932510376, 0.02217777445912361, 0.004767734091728926]"
2979,4,1,"[0.03056182712316513, 0.008895416744053364, 0.06035100668668747, 0.9001917839050293]"
2980,4,0,"[0.011744016781449318, 0.023861544206738472, 0.048709891736507416, 0.9156845211982727]"
2981,4,1,"[0.0008050024625845253, 0.0002316277677891776, 0.0017798200715333223, 0.9971835017204285]"
2982,1,0,"[0.9685455560684204, 0.027389686554670334, 0.003197579877451062, 0.0008672679541632533]"
2983,4,1,"[0.028986040502786636, 0.0027298592031002045, 0.013286191038787365, 0.9549978971481323]"
2984,4,0,"[0.09786389023065567, 0.042388468980789185, 0.2447100579738617, 0.6150375604629517]"
2985,3,0,"[0.0922217071056366, 0.1127476766705513, 0.6744454503059387, 0.120585136115551]"
2986,3,0,"[0.09998851269483566, 0.1232554018497467, 0.42486390471458435, 0.3518921136856079]"
2987,3,0,"[0.00346835027448833, 0.054362185299396515, 0.9396572709083557, 0.0025122330989688635]"
2988,1,0,"[0.49642878770828247, 0.4688367545604706, 0.0334901325404644, 0.0012443594168871641]"
2989,3,0,"[0.007865686900913715, 0.013771764934062958, 0.9201952219009399, 0.05816727504134178]"
2990,3,1,"[0.08274658769369125, 0.07240290939807892, 0.7278348207473755, 0.11701569706201553]"
2991,3,0,"[0.01268323790282011, 0.014480113051831722, 0.930496335029602, 0.04234025254845619]"
2992,3,0,"[0.11980392783880234, 0.12693509459495544, 0.6819934248924255, 0.0712674930691719]"
2993,2,1,"[0.2636096775531769, 0.6033048033714294, 0.12986838817596436, 0.0032172107603400946]"
2994,4,0,"[0.05636989325284958, 0.001469849026761949, 0.011137009598314762, 0.931023359298706]"
2995,4,0,"[0.020090579986572266, 0.010334703139960766, 0.44003015756607056, 0.5295445322990417]"
2996,4,0,"[0.01727742701768875, 0.01839297078549862, 0.1876101940870285, 0.7767194509506226]"
2997,3,0,"[0.019187211990356445, 0.02617425099015236, 0.9178389310836792, 0.03679966181516647]"
2998,3,0,"[0.003871794557198882, 0.029667679220438004, 0.8934974670410156, 0.07296307384967804]"
2999,2,0,"[0.1235540583729744, 0.7614108324050903, 0.10909994691610336, 0.0059351068921387196]"
3000,1,0,"[0.5477660298347473, 0.41751888394355774, 0.03347119688987732, 0.001243886654265225]"
3001,1,1,"[0.7905101180076599, 0.0864199697971344, 0.11125041544437408, 0.011819552630186081]"
3002,1,0,"[0.7908384203910828, 0.18170861899852753, 0.02383263036608696, 0.0036203558556735516]"
3003,3,0,"[0.10654408484697342, 0.02998679131269455, 0.5518202185630798, 0.3116488754749298]"
3004,3,0,"[0.0007255991804413497, 0.008817123249173164, 0.9866281151771545, 0.0038292312528938055]"
3005,3,0,"[0.05737641081213951, 0.06048239395022392, 0.5258384943008423, 0.3563026785850525]"
3006,1,1,"[0.7297834753990173, 0.25013911724090576, 0.015241793356835842, 0.004835615865886211]"
3007,3,0,"[0.3649914860725403, 0.1368236392736435, 0.4760781228542328, 0.02210674248635769]"
3008,3,0,"[0.0031332175713032484, 0.0058341845870018005, 0.9758171439170837, 0.015215381979942322]"
3009,3,0,"[0.000488786434289068, 0.003212053095921874, 0.9951307773590088, 0.0011684276396408677]"
3010,4,0,"[0.03861195966601372, 0.006165974773466587, 0.026959581300616264, 0.9282625317573547]"
3011,3,0,"[0.0029948269948363304, 0.013626410625874996, 0.9807503819465637, 0.0026283245533704758]"
3012,2,0,"[0.22343043982982635, 0.7522010207176208, 0.022374942898750305, 0.0019936016760766506]"
3013,3,0,"[0.006394526921212673, 0.03982454165816307, 0.9416213631629944, 0.012159591540694237]"
3014,3,0,"[0.042675383388996124, 0.19980908930301666, 0.7309064269065857, 0.02660907618701458]"
3015,1,0,"[0.7365866303443909, 0.22858074307441711, 0.022033363580703735, 0.012799217365682125]"
3016,4,0,"[0.02791684865951538, 0.003755277255550027, 0.03212232142686844, 0.9362055659294128]"
3017,4,0,"[0.20732642710208893, 0.011222859844565392, 0.2065853327512741, 0.5748654007911682]"
3018,3,0,"[0.00645024236291647, 0.007686790078878403, 0.9336832165718079, 0.05217965319752693]"
3019,3,1,"[0.051462676376104355, 0.13880716264247894, 0.7938058376312256, 0.015924373641610146]"
3020,3,1,"[0.0013498899061232805, 0.0014693897683173418, 0.9443210363388062, 0.052859704941511154]"
3021,4,0,"[0.004934260621666908, 0.0036625168286263943, 0.1234828308224678, 0.8679203391075134]"
3022,3,0,"[0.00017916425713337958, 0.004406946245580912, 0.9949499368667603, 0.00046388115151785314]"
3023,4,0,"[0.004469260107725859, 0.0019253201317042112, 0.41278260946273804, 0.580822765827179]"
3024,3,0,"[0.0015045547625049949, 0.02384611964225769, 0.9688485860824585, 0.005800722166895866]"
3025,2,1,"[0.13767099380493164, 0.742631196975708, 0.11787787079811096, 0.0018200050108134747]"
3026,4,1,"[0.02751200459897518, 0.028089432045817375, 0.45227527618408203, 0.4921233057975769]"
3027,3,0,"[0.0006849056808277965, 0.0054204585030674934, 0.9919026494026184, 0.0019920417107641697]"
3028,4,0,"[0.3501744270324707, 0.1092909649014473, 0.056042373180389404, 0.4844921827316284]"
3029,3,0,"[0.011827029287815094, 0.11825726926326752, 0.8691499829292297, 0.0007656951784156263]"
3030,4,0,"[0.003781947772949934, 0.0032513129990547895, 0.047222621738910675, 0.9457440376281738]"
3031,3,1,"[0.006289614364504814, 0.007030752021819353, 0.8981267213821411, 0.08855286985635757]"
3032,4,1,"[0.349854975938797, 0.007208381779491901, 0.003994721919298172, 0.6389418840408325]"
3033,3,0,"[0.0039936271496117115, 0.017268182709813118, 0.9750579595565796, 0.003680182620882988]"
3034,3,0,"[0.000631511677056551, 0.00281061721034348, 0.9867032766342163, 0.009854600764811039]"
3035,3,1,"[0.011466862633824348, 0.25166091322898865, 0.7356204986572266, 0.0012517119757831097]"
3036,1,0,"[0.7751147150993347, 0.1681053340435028, 0.05499541386961937, 0.0017844518879428506]"
3037,4,0,"[0.05023689568042755, 0.017305705696344376, 0.09871380031108856, 0.8337436318397522]"
3038,3,1,"[0.00037287978921085596, 0.0017878279322758317, 0.9945316314697266, 0.0033076002728194]"
3039,3,0,"[0.0065028248354792595, 0.18371930718421936, 0.8067920804023743, 0.0029857768677175045]"
3040,3,1,"[0.008636992424726486, 0.3184996247291565, 0.6710914969444275, 0.0017718655290082097]"
3041,4,0,"[0.08824396878480911, 0.021249374374747276, 0.27978280186653137, 0.6107237935066223]"
3042,3,0,"[0.0009495277772657573, 0.004367081914097071, 0.9924831986427307, 0.002200119197368622]"
3043,1,0,"[0.7245678901672363, 0.10902875661849976, 0.11805804818868637, 0.048345331102609634]"
3044,3,0,"[0.015673071146011353, 0.03668537735939026, 0.8692120313644409, 0.07842948287725449]"
3045,3,0,"[0.0075375353917479515, 0.05869261920452118, 0.9310038089752197, 0.0027660003397613764]"
3046,1,0,"[0.9535456299781799, 0.03719057887792587, 0.00516169099137187, 0.004102126229554415]"
3047,3,0,"[0.006246771197766066, 0.014560896903276443, 0.9744551777839661, 0.0047372495755553246]"
3048,1,0,"[0.9123730659484863, 0.07263576239347458, 0.00878999289125204, 0.006201134063303471]"
3049,3,1,"[0.0005335532478056848, 0.006157142575830221, 0.9929471015930176, 0.00036213931161910295]"
3050,4,0,"[0.03234085440635681, 0.01319407019764185, 0.057849496603012085, 0.8966155648231506]"
3051,4,0,"[0.015414660796523094, 0.0036106358747929335, 0.0069810147397220135, 0.9739936590194702]"
3052,4,0,"[0.10023002326488495, 0.005691636353731155, 0.019837496802210808, 0.8742408156394958]"
3053,3,1,"[0.00022754287056159228, 0.005304377991706133, 0.9936793446540833, 0.0007887649117037654]"
3054,4,0,"[0.02208300307393074, 0.018286053091287613, 0.3600800931453705, 0.5995508432388306]"
3055,3,0,"[0.06466641277074814, 0.00622455682605505, 0.7089521288871765, 0.22015686333179474]"
3056,1,1,"[0.8922884464263916, 0.08066833764314651, 0.023728052154183388, 0.0033151190727949142]"
3057,4,1,"[0.017962107434868813, 0.00558662973344326, 0.17702728509902954, 0.7994239926338196]"
3058,4,0,"[0.010946711525321007, 0.001364631811156869, 0.0073203700594604015, 0.9803682565689087]"
3059,4,0,"[0.0770299956202507, 0.055169664323329926, 0.21779990196228027, 0.6500005125999451]"
3060,3,0,"[0.027852194383740425, 0.044154390692710876, 0.8247989416122437, 0.103194460272789]"
3061,1,1,"[0.8594098687171936, 0.0656934306025505, 0.0470733679831028, 0.02782336436212063]"
3062,1,1,"[0.4568912386894226, 0.30916476249694824, 0.22888407111167908, 0.005059908144176006]"
3063,2,0,"[0.4897341728210449, 0.4974514842033386, 0.009579325094819069, 0.0032350230030715466]"
3064,1,0,"[0.9936720132827759, 0.003995764069259167, 0.0006908384966664016, 0.0016414009733125567]"
3065,3,1,"[0.012002941220998764, 0.00866499450057745, 0.5230259895324707, 0.456306129693985]"
3066,4,1,"[0.03801841288805008, 0.02844037115573883, 0.2131585329771042, 0.7203826904296875]"
3067,3,1,"[0.000973372720181942, 0.005846486426889896, 0.9842345118522644, 0.008945630863308907]"
3068,3,0,"[0.21474601328372955, 0.07269586622714996, 0.593069851398468, 0.11948830634355545]"
3069,1,1,"[0.9822575449943542, 0.0123839620500803, 0.004173939116299152, 0.0011845477856695652]"
3070,1,1,"[0.867142915725708, 0.05358268693089485, 0.07320397347211838, 0.006070462055504322]"
3071,4,1,"[0.02239106222987175, 0.0016271015629172325, 0.01298642810434103, 0.9629953503608704]"
3072,1,0,"[0.871123731136322, 0.12605354189872742, 0.0021665317472070456, 0.000656168267596513]"
3073,2,0,"[0.22784127295017242, 0.449353963136673, 0.27590543031692505, 0.046899326145648956]"
3074,4,1,"[0.005444011650979519, 0.002594196004793048, 0.13050365447998047, 0.8614582419395447]"
3075,3,1,"[0.07473862916231155, 0.08148125559091568, 0.8402104377746582, 0.003569674910977483]"
3076,3,1,"[0.0838046744465828, 0.041647493839263916, 0.8209401965141296, 0.05360762029886246]"
3077,2,0,"[0.012279621325433254, 0.6130572557449341, 0.36208516359329224, 0.01257794164121151]"
3078,4,0,"[0.023376327008008957, 0.011611309833824635, 0.1685912162065506, 0.7964211106300354]"
3079,3,0,"[0.007435948587954044, 0.014715977013111115, 0.9643540382385254, 0.013494065962731838]"
3080,4,0,"[0.01329782698303461, 0.0021206047385931015, 0.004362277686595917, 0.980219304561615]"
3081,3,0,"[0.001872856868430972, 0.0038546149153262377, 0.9663318395614624, 0.027940651401877403]"
3082,1,0,"[0.6074735522270203, 0.030474387109279633, 0.11656022071838379, 0.24549183249473572]"
3083,3,1,"[0.0007519421051256359, 0.0017000482184812427, 0.9931233525276184, 0.004424676764756441]"
3084,3,0,"[0.013290063478052616, 0.020245619118213654, 0.9406947493553162, 0.02576945535838604]"
3085,3,0,"[0.0015059717698022723, 0.02436402067542076, 0.97114098072052, 0.0029891158919781446]"
3086,3,1,"[0.00511110620573163, 0.008128869347274303, 0.815485417842865, 0.17127469182014465]"
3087,3,0,"[0.011747641488909721, 0.13934367895126343, 0.8286394476890564, 0.020269174128770828]"
3088,4,0,"[0.009024519473314285, 0.0018096072599291801, 0.06526186317205429, 0.9239040613174438]"
3089,3,1,"[0.04678325355052948, 0.012838536873459816, 0.7334849834442139, 0.2068931758403778]"
3090,1,0,"[0.9673203825950623, 0.010514642111957073, 0.019154513254761696, 0.0030104389879852533]"
3091,3,1,"[0.0008528759935870767, 0.0024390199687331915, 0.9694200754165649, 0.02728806622326374]"
3092,4,0,"[0.0301219392567873, 0.006685228552669287, 0.3536679744720459, 0.6095248460769653]"
3093,4,1,"[0.011721329763531685, 0.002625078894197941, 0.036366093903779984, 0.9492875337600708]"
3094,1,0,"[0.9181585907936096, 0.07775077223777771, 0.003004905069246888, 0.0010857450542971492]"
3095,3,1,"[0.0029617787804454565, 0.04282285273075104, 0.9530693888664246, 0.001145926071330905]"
3096,3,0,"[0.006336725316941738, 0.007898691110312939, 0.8820342421531677, 0.10373027622699738]"
3097,3,0,"[0.01794351264834404, 0.11506368219852448, 0.8615760207176208, 0.005416868254542351]"
3098,3,0,"[0.0013130672741681337, 0.04809846729040146, 0.9465361833572388, 0.004052280448377132]"
3099,4,0,"[0.005303793586790562, 0.0055328309535980225, 0.036747466772794724, 0.9524158239364624]"
3100,4,1,"[0.16655097901821136, 0.006391427479684353, 0.023844445124268532, 0.8032131791114807]"
3101,1,1,"[0.9816139936447144, 0.00806413497775793, 0.002722830744460225, 0.007598979864269495]"
3102,1,0,"[0.994078516960144, 0.003966405522078276, 0.0008233332191593945, 0.001131723285652697]"
3103,1,1,"[0.3267427980899811, 0.022982953116297722, 0.3244864046573639, 0.32578781247138977]"
3104,1,1,"[0.9586513638496399, 0.0031889041420072317, 0.002576644066721201, 0.0355830118060112]"
3105,3,0,"[0.011914175935089588, 0.1846596896648407, 0.8012496829032898, 0.0021765197161585093]"
3106,4,0,"[0.0015920274890959263, 0.004037319682538509, 0.10097774863243103, 0.8933928608894348]"
3107,3,0,"[0.01763613522052765, 0.02865729294717312, 0.9109281301498413, 0.042778339236974716]"
3108,4,0,"[0.022213153541088104, 0.016044635325670242, 0.23038876056671143, 0.7313534617424011]"
3109,3,0,"[0.06547638028860092, 0.054840847849845886, 0.8379298448562622, 0.04175295680761337]"
3110,3,0,"[0.0007269375491887331, 0.019616620615124702, 0.9757348299026489, 0.003921597730368376]"
3111,3,0,"[0.0010728052584454417, 0.042875003069639206, 0.9546118974685669, 0.0014403605600818992]"
3112,1,1,"[0.9125280976295471, 0.052250299602746964, 0.02815636247396469, 0.007065245881676674]"
3113,4,0,"[0.030127810314297676, 0.021373648196458817, 0.45220300555229187, 0.4962955713272095]"
3114,4,0,"[0.003368112724274397, 0.0007617180817760527, 0.002556263469159603, 0.9933138489723206]"
3115,4,0,"[0.013537208549678326, 0.004698163364082575, 0.1370825469493866, 0.8446820974349976]"
3116,3,1,"[0.001321587711572647, 0.002197839319705963, 0.9874274730682373, 0.009053188376128674]"
3117,3,0,"[0.0021984288468956947, 0.014877772890031338, 0.9799756407737732, 0.0029481486417353153]"
3118,1,1,"[0.7717839479446411, 0.22338151931762695, 0.0028450102545320988, 0.0019895117729902267]"
3119,4,0,"[0.031214702874422073, 0.008136809803545475, 0.01027566660195589, 0.9503728151321411]"
3120,4,0,"[0.004403617698699236, 0.0029058316722512245, 0.0702761635184288, 0.9224143624305725]"
3121,4,0,"[0.04387715458869934, 0.010619552806019783, 0.21355772018432617, 0.7319456338882446]"
3122,4,0,"[0.004539778456091881, 0.005980185233056545, 0.29184165596961975, 0.6976382732391357]"
3123,3,0,"[0.010701536200940609, 0.3806406557559967, 0.6049584746360779, 0.0036994123365730047]"
3124,4,0,"[0.006284740753471851, 0.001079724868759513, 0.002392875961959362, 0.9902426600456238]"
3125,1,0,"[0.9608829617500305, 0.013894135132431984, 0.011606459505856037, 0.0136164091527462]"
3126,3,0,"[0.024725185707211494, 0.02292407490313053, 0.8576409220695496, 0.09470977634191513]"
3127,2,0,"[0.27822768688201904, 0.6771975159645081, 0.042565178126096725, 0.0020096113439649343]"
3128,3,0,"[0.1996191442012787, 0.17150242626667023, 0.48081156611442566, 0.14806683361530304]"
3129,4,0,"[0.033545393496751785, 0.0053339251317083836, 0.08019835501909256, 0.8809223771095276]"
3130,4,0,"[0.0459088571369648, 0.06003345549106598, 0.16419148445129395, 0.7298661470413208]"
3131,1,0,"[0.4724760353565216, 0.07634613662958145, 0.43580353260040283, 0.015374258160591125]"
3132,1,0,"[0.9132912755012512, 0.04835733398795128, 0.012680809013545513, 0.02567056380212307]"
3133,4,0,"[0.018069922924041748, 0.02701227180659771, 0.4609200954437256, 0.4939976632595062]"
3134,4,0,"[0.02942699007689953, 0.014954364858567715, 0.11597438156604767, 0.8396442532539368]"
3135,4,0,"[0.0184364952147007, 0.04581158608198166, 0.2474377155303955, 0.6883141994476318]"
3136,3,0,"[0.03144475445151329, 0.12121893465518951, 0.840854823589325, 0.006481536664068699]"
3137,3,0,"[0.03880063444375992, 0.09668496251106262, 0.846825122833252, 0.017689326778054237]"
3138,4,1,"[0.009332044050097466, 0.003271000925451517, 0.10493796318769455, 0.8824589252471924]"
3139,4,1,"[0.09758880734443665, 0.005618656519800425, 0.01866930164396763, 0.8781232833862305]"
3140,3,0,"[0.005674853455275297, 0.01999887265264988, 0.9606456160545349, 0.013680734671652317]"
3141,3,0,"[0.0012523910263553262, 0.009981171227991581, 0.967694878578186, 0.02107148803770542]"
3142,4,0,"[0.013942211866378784, 0.0037216495256870985, 0.38141241669654846, 0.6009237170219421]"
3143,3,0,"[0.19689497351646423, 0.10716285556554794, 0.5158851146697998, 0.18005706369876862]"
3144,1,1,"[0.9673112034797668, 0.013974020257592201, 0.010208914056420326, 0.008505789563059807]"
3145,3,1,"[0.005026603117585182, 0.004547306802123785, 0.8691965341567993, 0.12122952193021774]"
3146,3,0,"[0.0013416744768619537, 0.024378793314099312, 0.969077467918396, 0.005202090367674828]"
3147,4,0,"[0.028025681152939796, 0.0686972588300705, 0.3152025640010834, 0.5880745053291321]"
3148,3,0,"[0.025439446792006493, 0.07658522576093674, 0.6788004040718079, 0.21917493641376495]"
3149,4,1,"[0.031331200152635574, 0.0014335432788357139, 0.0023768404498696327, 0.9648584723472595]"
3150,4,1,"[0.03909876197576523, 0.05989811569452286, 0.34128618240356445, 0.5597168803215027]"
3151,3,0,"[0.007536802440881729, 0.09471490234136581, 0.8961235284805298, 0.0016247967723757029]"
3152,4,0,"[0.007482484914362431, 0.0012829487677663565, 0.01991656981408596, 0.9713179469108582]"
3153,3,1,"[0.0019429294625297189, 0.04969573765993118, 0.9472311735153198, 0.001130251563154161]"
3154,4,0,"[0.001493198098614812, 0.0012136292643845081, 0.03426181897521019, 0.9630313515663147]"
3155,4,0,"[0.035887110978364944, 0.02156802825629711, 0.4344143271446228, 0.5081305503845215]"
3156,3,1,"[0.001655947300605476, 0.005002789199352264, 0.9902284145355225, 0.003112850245088339]"
3157,3,0,"[0.0012843434233218431, 0.03049936331808567, 0.966768205165863, 0.001448120572604239]"
3158,1,0,"[0.9355747103691101, 0.014895839616656303, 0.012976228259503841, 0.03655329346656799]"
3159,3,0,"[0.010655422694981098, 0.008168545551598072, 0.8393309712409973, 0.1418449580669403]"
3160,4,0,"[0.05671214312314987, 0.035790592432022095, 0.2010631561279297, 0.7064341306686401]"
3161,3,0,"[0.0017854435136541724, 0.009405401535332203, 0.9834397435188293, 0.005369356833398342]"
3162,1,0,"[0.9695000648498535, 0.020170746371150017, 0.004781993571668863, 0.005547219887375832]"
3163,4,1,"[0.008249708451330662, 0.0018182536587119102, 0.002997453324496746, 0.9869345426559448]"
3164,3,0,"[0.0037942903582006693, 0.38888564705848694, 0.6030880808830261, 0.004231938626617193]"
3165,3,1,"[0.000285060319583863, 0.0033022842835634947, 0.9950594902038574, 0.0013532605953514576]"
3166,4,1,"[0.13679932057857513, 0.016328642144799232, 0.008204702287912369, 0.8386673331260681]"
3167,3,0,"[0.0005071742925792933, 0.01002928800880909, 0.9870513677597046, 0.002412238623946905]"
3168,3,0,"[0.011097507551312447, 0.2017606943845749, 0.7721304893493652, 0.015011318027973175]"
3169,1,0,"[0.8076767325401306, 0.05628903955221176, 0.0776110291481018, 0.05842319875955582]"
3170,3,1,"[0.001924611977301538, 0.006955296732485294, 0.8084403276443481, 0.18267980217933655]"
3171,1,1,"[0.9816722273826599, 0.012886674143373966, 0.0013371094828471541, 0.004103939048945904]"
3172,1,0,"[0.978748619556427, 0.014495471492409706, 0.004786188714206219, 0.0019696655217558146]"
3173,3,0,"[0.013229673728346825, 0.06661887466907501, 0.9102751612663269, 0.009876222349703312]"
3174,4,0,"[0.04562092199921608, 0.014193463139235973, 0.2092999517917633, 0.7308856248855591]"
3175,3,0,"[0.002620942424982786, 0.03783707320690155, 0.9569799900054932, 0.002561998786404729]"
3176,2,0,"[0.3153473436832428, 0.6282135844230652, 0.04910407215356827, 0.00733496667817235]"
3177,1,0,"[0.33263421058654785, 0.02551034651696682, 0.3180036246776581, 0.3238517940044403]"
3178,1,1,"[0.5461846590042114, 0.17438016831874847, 0.2751007676124573, 0.004334412980824709]"
3179,1,1,"[0.8888923525810242, 0.10248846560716629, 0.007739482447504997, 0.0008796626352705061]"
3180,4,0,"[0.014501902274787426, 0.021626964211463928, 0.3500274121761322, 0.6138436794281006]"
3181,4,0,"[0.04056548699736595, 0.007663662079721689, 0.11522724479436874, 0.8365435600280762]"
3182,4,0,"[0.24169085919857025, 0.01638503558933735, 0.2527454197406769, 0.48917871713638306]"
3183,2,0,"[0.10876736044883728, 0.8790115714073181, 0.011000619269907475, 0.0012203959049656987]"
3184,1,1,"[0.9942210912704468, 0.003666520584374666, 0.0006486375350505114, 0.0014637988060712814]"
3185,3,1,"[0.03454473242163658, 0.022168563678860664, 0.6001144647598267, 0.34317225217819214]"
3186,3,1,"[0.000355716998456046, 0.0017146761529147625, 0.996948778629303, 0.0009808005997911096]"
3187,3,1,"[0.0006908321520313621, 0.004804638214409351, 0.9833553433418274, 0.011149189434945583]"
3188,1,0,"[0.8825582265853882, 0.09903646260499954, 0.012777402997016907, 0.005627901758998632]"
3189,3,0,"[0.004295211285352707, 0.006994034629315138, 0.8142472505569458, 0.17446357011795044]"
3190,1,1,"[0.8660976886749268, 0.08780644834041595, 0.044154707342386246, 0.001941216760315001]"
3191,4,0,"[0.16653111577033997, 0.010194070637226105, 0.013806152157485485, 0.809468686580658]"
3192,1,0,"[0.9881389737129211, 0.004268490709364414, 0.00420861691236496, 0.0033839335665106773]"
3193,3,1,"[0.015824200585484505, 0.005042078904807568, 0.5952885746955872, 0.38384518027305603]"
3194,3,0,"[0.2773657739162445, 0.07642161846160889, 0.5256485939025879, 0.12056396901607513]"
3195,4,1,"[0.109526626765728, 0.03545866161584854, 0.09088551998138428, 0.7641292214393616]"
3196,4,0,"[0.012055816128849983, 0.009310727007687092, 0.2528020143508911, 0.7258315086364746]"
3197,2,0,"[0.13129013776779175, 0.4507167339324951, 0.34622862935066223, 0.0717644989490509]"
3198,3,0,"[0.0037060498725622892, 0.2674409747123718, 0.7245776653289795, 0.004275301471352577]"
3199,3,1,"[0.021229213103652, 0.12927596271038055, 0.8283169865608215, 0.021177921444177628]"
3200,3,1,"[0.006372138857841492, 0.012003437615931034, 0.8927912712097168, 0.08883316069841385]"
3201,3,0,"[0.0008928863680921495, 0.01294345036149025, 0.9816306233406067, 0.004533039405941963]"
3202,3,0,"[0.0007072694133967161, 0.021864943206310272, 0.9765714406967163, 0.0008564246818423271]"
3203,3,0,"[0.004018040373921394, 0.012187212705612183, 0.9773113131523132, 0.006483443547040224]"
3204,3,0,"[0.0012388917384669185, 0.011145364493131638, 0.983465313911438, 0.004150466527789831]"
3205,4,0,"[0.014226604253053665, 0.008342236280441284, 0.16988493502140045, 0.8075462579727173]"
3206,1,1,"[0.6552637815475464, 0.32289108633995056, 0.01682092994451523, 0.005024231970310211]"
3207,3,0,"[0.01687593199312687, 0.024582000449299812, 0.9397534728050232, 0.01878863386809826]"
