3037,4,1,"[0.010438923723995686, 0.008681881241500378, 0.019399331882596016, 0.9614798426628113]"
3038,3,0,"[0.00013950573338661343, 0.0003507083165459335, 0.9969245791435242, 0.002585137262940407]"
3039,3,1,"[0.0018896018154919147, 0.001203301828354597, 0.9591724872589111, 0.03773462772369385]"
3040,2,0,"[0.2868785560131073, 0.5825381875038147, 0.12655054032802582, 0.004032763186842203]"
3041,4,1,"[0.1530325561761856, 0.08953659981489182, 0.14473295211791992, 0.6126978993415833]"
3042,3,1,"[0.008571491576731205, 0.0825924277305603, 0.8955914974212646, 0.013244607485830784]"
3043,1,1,"[0.7771266102790833, 0.021807018667459488, 0.013072039000689983, 0.18799427151679993]"
3044,2,1,"[0.0777982845902443, 0.5046496987342834, 0.40062108635902405, 0.01693096198141575]"
3045,3,1,"[0.004453151021152735, 0.026951732113957405, 0.9681844711303711, 0.00041066197445616126]"
3046,1,1,"[0.6235362887382507, 0.3138217329978943, 0.05418262258172035, 0.008459409698843956]"
3047,3,1,"[0.34481918811798096, 0.07846398651599884, 0.40664076805114746, 0.17007608711719513]"
3048,1,1,"[0.8260204195976257, 0.16676338016986847, 0.005364267621189356, 0.0018518695142120123]"
3049,3,0,"[0.013339751400053501, 0.349666565656662, 0.6333898305892944, 0.00360380788333714]"
3050,4,1,"[0.008098414167761803, 0.0023086213041096926, 0.009699264541268349, 0.9798938035964966]"
3051,4,1,"[0.0009523527696728706, 0.00038869978743605316, 0.005338992923498154, 0.9933198690414429]"
3052,4,1,"[0.006147115491330624, 0.0008973758085630834, 0.0057182046584784985, 0.9872373342514038]"
3053,3,0,"[0.00027105584740638733, 0.0003211034054402262, 0.9843646883964539, 0.015043149702250957]"
3054,4,1,"[0.004731620661914349, 0.009243862703442574, 0.1557726263999939, 0.830251932144165]"
3055,4,1,"[0.014001893810927868, 0.004770098254084587, 0.45820748805999756, 0.5230205059051514]"
3056,2,0,"[0.24698443710803986, 0.6000362634658813, 0.14764304459095, 0.005336249712854624]"
3057,4,0,"[0.009593737311661243, 0.004014000762254, 0.0941367968916893, 0.892255425453186]"
3058,4,1,"[0.0023552612401545048, 0.0004217132518533617, 0.025453025475144386, 0.9717701077461243]"
3059,3,1,"[0.05014488101005554, 0.09331251680850983, 0.6018112301826477, 0.2547314167022705]"
3060,4,1,"[0.1904287040233612, 0.1826656311750412, 0.10776259005069733, 0.5191430449485779]"
3061,1,0,"[0.5590463876724243, 0.3931014835834503, 0.03285915404558182, 0.01499298494309187]"
3062,1,0,"[0.7207168936729431, 0.21789231896400452, 0.053973693400621414, 0.0074170599691569805]"
3063,1,1,"[0.8384186029434204, 0.1594538688659668, 0.0007693823426961899, 0.0013581345556303859]"
3064,1,1,"[0.9734635353088379, 0.017835073173046112, 0.0017195716500282288, 0.00698186457157135]"
3065,3,0,"[0.003658863017335534, 0.011484645307064056, 0.9028542041778564, 0.08200234174728394]"
3066,2,0,"[0.09580732136964798, 0.7582194805145264, 0.11410573869943619, 0.031867507845163345]"
3067,3,0,"[0.002014096360653639, 0.003492912743240595, 0.9650363922119141, 0.02945648320019245]"
3068,3,1,"[0.006404200103133917, 0.004535382147878408, 0.9348671436309814, 0.05419332534074783]"
3069,2,0,"[0.42528578639030457, 0.43294450640678406, 0.13188698887825012, 0.00988280400633812]"
3070,3,0,"[0.1852179318666458, 0.30497223138809204, 0.4990452826023102, 0.010764538310468197]"
3071,4,0,"[0.0012572240084409714, 0.0004406641237437725, 0.02918895147740841, 0.9691131711006165]"
3072,1,1,"[0.8139522075653076, 0.18465842306613922, 0.0006239874055609107, 0.0007653752691112459]"
3073,2,1,"[0.36508888006210327, 0.5315456390380859, 0.08865037560462952, 0.014715077355504036]"
3074,4,0,"[0.04588953033089638, 0.07065329700708389, 0.3717232346534729, 0.511733889579773]"
3075,3,0,"[0.26178526878356934, 0.019776051864027977, 0.38697439432144165, 0.33146435022354126]"
3076,3,0,"[0.003346409648656845, 0.0017062113620340824, 0.9810042977333069, 0.013943146914243698]"
3077,3,1,"[0.006434547249227762, 0.005396888591349125, 0.9612157940864563, 0.026952801272273064]"
3078,4,1,"[0.0030226255767047405, 0.0006444391328841448, 0.18207691609859467, 0.8142560124397278]"
3079,3,1,"[0.0330505408346653, 0.0490855909883976, 0.882409393787384, 0.035454511642456055]"
3080,4,1,"[0.025285638868808746, 0.001939853304065764, 0.007725002709776163, 0.9650495052337646]"
3081,3,1,"[0.0005127397016622126, 0.0008578089764341712, 0.9886781573295593, 0.00995132327079773]"
3082,1,1,"[0.6424489617347717, 0.0920838937163353, 0.01714562624692917, 0.2483215183019638]"
3083,3,0,"[0.0003704525588545948, 0.0010561809176579118, 0.9919717311859131, 0.006601562257856131]"
3084,3,1,"[0.04403877630829811, 0.021692177280783653, 0.8770071864128113, 0.057261835783720016]"
3085,3,1,"[0.1763465702533722, 0.17930692434310913, 0.6390618085861206, 0.0052847061306238174]"
3086,3,0,"[0.003284761682152748, 0.04730353131890297, 0.8409053683280945, 0.10850628465414047]"
3087,3,1,"[0.0004464536323212087, 0.0020144039299339056, 0.9962826371192932, 0.0012565308716148138]"
3088,4,1,"[0.0026350899133831263, 0.0018964788177981973, 0.046348631381988525, 0.9491197466850281]"
3089,4,0,"[0.037868477404117584, 0.014489511959254742, 0.025759141892194748, 0.9218829274177551]"
3090,1,1,"[0.933521568775177, 0.026533620432019234, 0.014893146231770515, 0.025051573291420937]"
3091,3,0,"[0.0008600163273513317, 0.0005016988725401461, 0.9810336828231812, 0.017604587599635124]"
3092,3,1,"[0.0031374634709209204, 0.0015138676390051842, 0.851246178150177, 0.144102543592453]"
3093,4,0,"[0.010035325773060322, 0.00488305976614356, 0.024480262771248817, 0.9606013894081116]"
3094,1,1,"[0.9108865261077881, 0.08750701695680618, 0.0005738107720389962, 0.0010326997144147754]"
3095,3,0,"[0.003044338198378682, 0.019206110388040543, 0.9760505557060242, 0.0016990291187539697]"
3096,4,1,"[0.013994595035910606, 0.01391646359115839, 0.2480713278055191, 0.7240176200866699]"
3097,3,1,"[0.08539602905511856, 0.11854970455169678, 0.7613706588745117, 0.03468361496925354]"
3098,3,1,"[0.001299232360906899, 0.00590078579261899, 0.9915223121643066, 0.0012777064694091678]"
3099,4,1,"[0.002017370192334056, 0.0016632563201710582, 0.039094701409339905, 0.9572247266769409]"
3100,4,0,"[0.006010046228766441, 0.004327231086790562, 0.2423088401556015, 0.7473538517951965]"
3101,1,0,"[0.8372883796691895, 0.0817987322807312, 0.00879213772714138, 0.07212076336145401]"
3102,1,1,"[0.9813188314437866, 0.01704847253859043, 0.0005743062356486917, 0.0010583677794784307]"
3103,4,0,"[0.15716396272182465, 0.19703225791454315, 0.2174992561340332, 0.42830461263656616]"
3104,4,0,"[0.31073108315467834, 0.02756320871412754, 0.026288604363799095, 0.6354171633720398]"
3105,2,1,"[0.17281781136989594, 0.5318667888641357, 0.2886734902858734, 0.006641917861998081]"
3106,3,1,"[0.0023921551182866096, 0.0019388528307899833, 0.5834411978721619, 0.4122278094291687]"
3107,3,1,"[0.0018600220791995525, 0.003430135315284133, 0.9060776233673096, 0.08863227814435959]"
3108,3,1,"[0.0029904646798968315, 0.0071382843889296055, 0.955862820148468, 0.03400842100381851]"
3109,1,1,"[0.5094640851020813, 0.39111384749412537, 0.043642882257699966, 0.05577920377254486]"
3110,4,1,"[0.01851324923336506, 0.007853013463318348, 0.4498651921749115, 0.5237684845924377]"
3111,3,1,"[0.06310916692018509, 0.20995834469795227, 0.7221351861953735, 0.004797377157956362]"
3112,2,0,"[0.33288052678108215, 0.5607717633247375, 0.10139710456132889, 0.004950681235641241]"
3113,4,1,"[0.1004699170589447, 0.005807119887322187, 0.04861457645893097, 0.8451083302497864]"
3114,4,1,"[0.009304670616984367, 0.0018264923710376024, 0.0045327735133469105, 0.9843360185623169]"
3115,3,1,"[0.0039609442465007305, 0.003213872667402029, 0.9090263843536377, 0.0837988406419754]"
3116,3,0,"[0.00039766140980646014, 0.0007797015714459121, 0.9976564645767212, 0.0011660726740956306]"
3117,3,1,"[0.0029788247775286436, 0.016778452321887016, 0.9787988662719727, 0.0014439320657402277]"
3118,1,0,"[0.8786910772323608, 0.11864043772220612, 0.0009823136497288942, 0.001686176168732345]"
3119,4,1,"[0.0032062926329672337, 0.00053275196114555, 0.010691214352846146, 0.9855697751045227]"
3120,4,1,"[0.0029703297186642885, 0.0020364143420010805, 0.023679902777075768, 0.9713133573532104]"
3121,4,1,"[0.00949212908744812, 0.0017105445731431246, 0.03285646438598633, 0.9559409022331238]"
3122,4,1,"[0.0008389168651774526, 0.0008697475423105061, 0.24181082844734192, 0.7564804553985596]"
3123,3,1,"[0.3718489110469818, 0.10550636798143387, 0.5152851939201355, 0.007359554059803486]"
3124,4,1,"[0.015776436775922775, 0.0014998366823419929, 0.005853970535099506, 0.9768698215484619]"
3125,1,1,"[0.6801119446754456, 0.28906041383743286, 0.00706816092133522, 0.02375943586230278]"
3126,1,1,"[0.42950865626335144, 0.3773135840892792, 0.144600972533226, 0.048576779663562775]"
3127,1,1,"[0.944007158279419, 0.052701957523822784, 0.0020803380757570267, 0.0012105746427550912]"
3128,2,1,"[0.22747433185577393, 0.5060378909111023, 0.2082277089357376, 0.058260124176740646]"
3129,4,1,"[0.001643545227125287, 0.0009738964727148414, 0.06626708805561066, 0.931115448474884]"
3130,3,1,"[0.0343097448348999, 0.041083112359046936, 0.7862126231193542, 0.13839448988437653]"
3131,2,1,"[0.31546247005462646, 0.5961554646492004, 0.07868708670139313, 0.009695008397102356]"
3132,1,1,"[0.5654964447021484, 0.42713162302970886, 0.003182900371029973, 0.004189103841781616]"
3133,4,1,"[0.018012920394539833, 0.01962573640048504, 0.3593972325325012, 0.6029641032218933]"
3134,4,1,"[0.02086528390645981, 0.002758269663900137, 0.007424621842801571, 0.9689518809318542]"
3135,3,1,"[0.00840693712234497, 0.001247119507752359, 0.6878246068954468, 0.302521288394928]"
3136,3,1,"[0.1009792685508728, 0.04389806464314461, 0.8375751972198486, 0.017547456547617912]"
3137,3,1,"[0.0073374309577047825, 0.0072828722186386585, 0.8204644322395325, 0.16491523385047913]"
3138,4,0,"[0.005090687423944473, 0.003591710003092885, 0.18488796055316925, 0.8064295649528503]"
3139,4,0,"[0.01889052800834179, 0.0024979752488434315, 0.008395721204578876, 0.9702157974243164]"
3140,3,1,"[0.0012782010016962886, 0.00754667678847909, 0.9719817638397217, 0.019193362444639206]"
3141,3,1,"[0.005232674535363913, 0.0022213198244571686, 0.9513192176818848, 0.04122680798172951]"
3142,3,1,"[0.017117798328399658, 0.009179658256471157, 0.6480266451835632, 0.32567593455314636]"
3143,4,1,"[0.19089478254318237, 0.14435350894927979, 0.10626768320798874, 0.5584839582443237]"
3144,1,0,"[0.8192070126533508, 0.15060043334960938, 0.007776626385748386, 0.022415878251194954]"
3145,3,0,"[0.002102636033669114, 0.0031493736896663904, 0.7898798584938049, 0.2048681527376175]"
3146,3,1,"[0.021124521270394325, 0.04162335395812988, 0.9065154194831848, 0.030736668035387993]"
3147,3,1,"[0.0010874172439798713, 0.0015480302972719073, 0.9730284810066223, 0.024335989728569984]"
3148,4,1,"[0.0017001454252749681, 0.0018147530499845743, 0.228770911693573, 0.767714262008667]"
3149,4,0,"[0.02819644659757614, 0.003446775721386075, 0.005171182099729776, 0.9631854891777039]"
3150,3,0,"[0.02749047428369522, 0.08873237669467926, 0.8717619776725769, 0.012015104293823242]"
3151,2,1,"[0.0673990398645401, 0.8314878344535828, 0.0991281270980835, 0.0019849848467856646]"
3152,4,1,"[0.005332597065716982, 0.0012490804074332118, 0.018936553969979286, 0.9744817614555359]"
3153,2,0,"[0.05229536443948746, 0.736483097076416, 0.20840363204479218, 0.0028179301880300045]"
3154,4,1,"[0.0009276532218791544, 0.0005360429058782756, 0.05822204425930977, 0.9403142333030701]"
3155,4,1,"[0.022648721933364868, 0.00956144742667675, 0.27114030718803406, 0.6966494917869568]"
3156,3,0,"[0.001995862228795886, 0.0022900248877704144, 0.9925615191459656, 0.0031525208614766598]"
3157,3,1,"[0.0003642673837020993, 0.0006425202591344714, 0.9964507818222046, 0.002542318543419242]"
3158,1,1,"[0.9733052849769592, 0.016895147040486336, 0.000793652085121721, 0.009005865082144737]"
3159,3,1,"[0.19832594692707062, 0.08541248738765717, 0.38847580552101135, 0.32778578996658325]"
3160,4,1,"[0.010366388596594334, 0.0022785249166190624, 0.218842551112175, 0.7685125470161438]"
3161,3,1,"[0.00021539760928135365, 0.0005141809233464301, 0.984592854976654, 0.014677638188004494]"
3162,1,1,"[0.98248291015625, 0.005283985286951065, 0.0019595033954828978, 0.010273545980453491]"
3163,1,0,"[0.5147309899330139, 0.04130057245492935, 0.019390054047107697, 0.42457839846611023]"
3164,2,1,"[0.15720129013061523, 0.8387770652770996, 0.0031650359742343426, 0.0008565856842324138]"
3165,3,0,"[0.0001401481858920306, 0.00041973928455263376, 0.9978395700454712, 0.0016004937933757901]"
3166,4,0,"[0.19932925701141357, 0.012290725484490395, 0.005903295706957579, 0.7824767231941223]"
3167,3,1,"[0.0003124896320514381, 0.0007499604253098369, 0.9903062582015991, 0.008631345815956593]"
3168,3,1,"[0.005483550485223532, 0.0039330171421170235, 0.9877105355262756, 0.002872851677238941]"
3169,3,1,"[0.008471500128507614, 0.006570670288056135, 0.9593578577041626, 0.025599900633096695]"
3170,3,0,"[0.00040519688627682626, 0.00124041095841676, 0.9881862998008728, 0.0101679852232337]"
3171,1,0,"[0.97030109167099, 0.021269449964165688, 0.0007296173134818673, 0.007699880748987198]"
3172,1,1,"[0.9768004417419434, 0.016163131222128868, 0.001118190586566925, 0.005918161943554878]"
3173,1,1,"[0.5183905959129333, 0.4565112888813019, 0.019990239292383194, 0.005107967648655176]"
3174,3,1,"[0.0017988660838454962, 0.001486763241700828, 0.8606856465339661, 0.1360287070274353]"
3175,3,1,"[0.016893280670046806, 0.13923542201519012, 0.8429279327392578, 0.000943282968364656]"
3176,1,1,"[0.7978959679603577, 0.19853906333446503, 0.0019086981192231178, 0.00165631587151438]"
3177,4,1,"[0.14108791947364807, 0.009379735216498375, 0.019784249365329742, 0.8297481536865234]"
3178,2,0,"[0.355314165353775, 0.6266304850578308, 0.015797318890690804, 0.002258062595501542]"
3179,1,0,"[0.989891529083252, 0.006990101654082537, 0.000504824158269912, 0.002613601041957736]"
3180,4,1,"[0.003741764696314931, 0.00597931444644928, 0.13267120718955994, 0.8576076626777649]"
3181,3,1,"[0.06960448622703552, 0.039688821882009506, 0.6098537445068359, 0.28085291385650635]"
3182,3,1,"[0.010992296040058136, 0.004365227650851011, 0.8910496830940247, 0.0935928076505661]"
3183,2,1,"[0.06438107788562775, 0.9332226514816284, 0.0017920880345627666, 0.0006041814340278506]"
3184,1,0,"[0.9260416030883789, 0.06881772726774216, 0.0009159299079328775, 0.004224736709147692]"
3185,4,0,"[0.04824176803231239, 0.08902080357074738, 0.26637595891952515, 0.596361517906189]"
3186,3,0,"[0.0032805628143250942, 0.00943484716117382, 0.9618286490440369, 0.025455957278609276]"
3187,3,0,"[0.0006291417521424592, 0.001866434351541102, 0.9800952672958374, 0.01740908995270729]"
3188,1,1,"[0.879844605922699, 0.11184078454971313, 0.0036829581949859858, 0.004631668794900179]"
3189,3,1,"[0.0022536925971508026, 0.005845416337251663, 0.9622346758842468, 0.029666272923350334]"
3190,2,0,"[0.4232075810432434, 0.5029122233390808, 0.06431008130311966, 0.009570108726620674]"
3191,4,1,"[0.14786529541015625, 0.020503297448158264, 0.023366238921880722, 0.808265209197998]"
3192,1,1,"[0.9871575236320496, 0.008718199096620083, 0.0005138518754392862, 0.0036103345919400454]"
3193,4,0,"[0.1972268670797348, 0.015258315950632095, 0.06815595179796219, 0.7193588614463806]"
3194,3,1,"[0.004204209428280592, 0.002421244280412793, 0.984014093875885, 0.009360438212752342]"
3195,4,0,"[0.10808403789997101, 0.009720015339553356, 0.11392290890216827, 0.7682729363441467]"
3196,4,1,"[0.039940472692251205, 0.005609428510069847, 0.1312795728445053, 0.8231706023216248]"
3197,3,1,"[0.05350635573267937, 0.09746218472719193, 0.8196899890899658, 0.02934146113693714]"
3198,3,1,"[0.010179819539189339, 0.149022176861763, 0.8376822471618652, 0.0031157596968114376]"
3199,1,0,"[0.3786161243915558, 0.21381139755249023, 0.37323281168937683, 0.03433965891599655]"
3200,3,0,"[0.03209869936108589, 0.1607513129711151, 0.5362980365753174, 0.27085191011428833]"
3201,3,1,"[0.029122570529580116, 0.023458190262317657, 0.9168811440467834, 0.030538147315382957]"
3202,3,1,"[0.0005249370005913079, 0.0013139036018401384, 0.9970979690551758, 0.0010632595513015985]"
3203,3,1,"[0.0008500919793732464, 0.0014040906680747867, 0.9890589118003845, 0.008686949498951435]"
3204,3,1,"[0.00025649453164078295, 0.0005662464536726475, 0.9689890742301941, 0.030188262462615967]"
3205,4,1,"[0.028124535456299782, 0.006414534989744425, 0.31233444809913635, 0.6531264185905457]"
3206,1,0,"[0.9314636588096619, 0.06623545289039612, 0.0008762369980104268, 0.0014246784849092364]"
