2973,3,"[0.0072649703361094, 0.014938515610992908, 0.9521129131317139, 0.025683607906103134]"
2974,1,"[0.5861672759056091, 0.025776604190468788, 0.007990236394107342, 0.3800658583641052]"
2975,4,"[0.06030365079641342, 0.013240260072052479, 0.17945706844329834, 0.7469990253448486]"
2976,4,"[0.0029145057778805494, 0.001377015607431531, 0.020967582240700722, 0.9747408628463745]"
2977,2,"[0.2615389823913574, 0.7251747250556946, 0.009970210492610931, 0.0033160694874823093]"
2978,1,"[0.8039423823356628, 0.1880601942539215, 0.0030406436417251825, 0.0049568102695047855]"
2979,4,"[0.041248682886362076, 0.011546637862920761, 0.04059821739792824, 0.9066064953804016]"
2980,4,"[0.009391970001161098, 0.0038269348442554474, 0.23356810212135315, 0.7532129287719727]"
2981,4,"[0.0019851019605994225, 0.0019396200077608228, 0.03169282153248787, 0.9643824100494385]"
2982,1,"[0.8552058935165405, 0.13671272993087769, 0.005159551277756691, 0.0029218485578894615]"
2983,4,"[0.04541488364338875, 0.010426269844174385, 0.011214861646294594, 0.9329439997673035]"
2984,3,"[0.013564384542405605, 0.009702338837087154, 0.7972372770309448, 0.17949597537517548]"
2985,3,"[0.07092069834470749, 0.14740172028541565, 0.7608001232147217, 0.0208774134516716]"
2986,3,"[0.07013770937919617, 0.038346849381923676, 0.49797388911247253, 0.3935416042804718]"
2987,3,"[0.006515480112284422, 0.04913606494665146, 0.9313046932220459, 0.013043815270066261]"
2988,2,"[0.45036882162094116, 0.536830723285675, 0.008403065614402294, 0.00439733499661088]"
2989,3,"[0.00931072048842907, 0.014130815863609314, 0.8439127802848816, 0.1326456516981125]"
2990,3,"[0.01729675568640232, 0.16030025482177734, 0.8148812055587769, 0.0075217923149466515]"
2991,3,"[0.003794147400185466, 0.009167811833322048, 0.9553157091140747, 0.03172234818339348]"
2992,3,"[0.020513180643320084, 0.1157555803656578, 0.8414615988731384, 0.022269660606980324]"
2993,2,"[0.34076690673828125, 0.6328572034835815, 0.023350141942501068, 0.003025751793757081]"
2994,4,"[0.010266358964145184, 0.002552415244281292, 0.13818159699440002, 0.8489997386932373]"
2995,3,"[0.013393323868513107, 0.023496419191360474, 0.6224851012229919, 0.34062522649765015]"
2996,4,"[0.008558103814721107, 0.00424664281308651, 0.031048741191625595, 0.9561465382575989]"
2997,3,"[0.0011771194403991103, 0.0030635963194072247, 0.9933363199234009, 0.002422959776595235]"
2998,4,"[0.0042517040856182575, 0.002557959407567978, 0.01444641500711441, 0.978743851184845]"
2999,2,"[0.13881172239780426, 0.8395365476608276, 0.017951980233192444, 0.0036997392307966948]"
3000,1,"[0.6379308104515076, 0.3557330369949341, 0.004546580836176872, 0.0017896218923851848]"
3001,1,"[0.7953853607177734, 0.043054625391960144, 0.1381162405014038, 0.023443780839443207]"
3002,1,"[0.5388279557228088, 0.40378573536872864, 0.04997889697551727, 0.007407386787235737]"
3003,4,"[0.029907668009400368, 0.01142115518450737, 0.07187823951244354, 0.8867930173873901]"
3004,3,"[0.0007667425670661032, 0.0024686043616384268, 0.9954223036766052, 0.0013423764612525702]"
3005,4,"[0.043442923575639725, 0.03259938210248947, 0.3151538074016571, 0.6088038086891174]"
3006,1,"[0.5675213932991028, 0.07540716975927353, 0.3274520933628082, 0.029619360342621803]"
3007,1,"[0.8556382656097412, 0.042596932500600815, 0.058904167264699936, 0.042860593646764755]"
3008,3,"[0.0007832253468222916, 0.0028695117216557264, 0.9941179752349854, 0.0022292574867606163]"
3009,3,"[0.0005536263342946768, 0.0016704646404832602, 0.9970184564590454, 0.0007574440678581595]"
3010,3,"[0.005724476184695959, 0.007287200074642897, 0.9270340800285339, 0.05995425954461098]"
3011,3,"[0.0019464052747935057, 0.008768690750002861, 0.9843807220458984, 0.004904201254248619]"
3012,2,"[0.2750682830810547, 0.7136204242706299, 0.00881004799157381, 0.0025013380218297243]"
3013,3,"[0.005221828818321228, 0.017809076234698296, 0.9704263806343079, 0.006542772985994816]"
3014,3,"[0.008268480189144611, 0.019578149542212486, 0.9264917969703674, 0.04566158726811409]"
3015,1,"[0.8426085710525513, 0.1431390941143036, 0.009697985835373402, 0.004554275423288345]"
3016,4,"[0.028479356318712234, 0.004059685859829187, 0.06316624581813812, 0.9042947292327881]"
3017,3,"[0.016011355444788933, 0.01172069925814867, 0.8707564473152161, 0.10151147097349167]"
3018,4,"[0.010621359571814537, 0.008050134405493736, 0.1705341935157776, 0.8107943534851074]"
3019,2,"[0.11173981428146362, 0.5093965530395508, 0.36724019050598145, 0.011623458936810493]"
3020,3,"[0.0008904138230718672, 0.0021654728334397078, 0.9909654855728149, 0.005978654604405165]"
3021,3,"[0.0046846698969602585, 0.00467075826600194, 0.7845219373703003, 0.20612268149852753]"
3022,3,"[0.015178809873759747, 0.04801638796925545, 0.9080812931060791, 0.028723428025841713]"
3023,3,"[0.001725700218230486, 0.005391743499785662, 0.9897155165672302, 0.003167036222293973]"
3024,3,"[0.04854544252157211, 0.05356701835989952, 0.47363242506980896, 0.4242551624774933]"
3025,2,"[0.2511901557445526, 0.7386956810951233, 0.00795931275933981, 0.0021548704244196415]"
3026,4,"[0.03882216289639473, 0.007777204737067223, 0.02139449305832386, 0.9320061206817627]"
3027,3,"[0.00358946924097836, 0.00434884475544095, 0.7124080657958984, 0.2796536386013031]"
3028,1,"[0.6477572321891785, 0.011533581651747227, 0.021800804883241653, 0.31890836358070374]"
3029,2,"[0.05497189238667488, 0.9223277568817139, 0.020710956305265427, 0.0019893089774996042]"
3030,1,"[0.5254722237586975, 0.22355565428733826, 0.10861790925264359, 0.14235419034957886]"
3031,3,"[0.0020016797352582216, 0.007204415276646614, 0.9781493544578552, 0.01264459453523159]"
3032,1,"[0.8858214020729065, 0.028950752690434456, 0.0055922954343259335, 0.0796356052160263]"
3033,3,"[0.1481977254152298, 0.3511090576648712, 0.4877454936504364, 0.012947791256010532]"
3034,3,"[0.007340721320360899, 0.02259286679327488, 0.9578659534454346, 0.012200449593365192]"
3035,2,"[0.018281299620866776, 0.970409631729126, 0.01051044650375843, 0.0007986608543433249]"
3036,2,"[0.4306155741214752, 0.49119168519973755, 0.0638316348195076, 0.014361079782247543]"
3037,4,"[0.013467459008097649, 0.009253904223442078, 0.27519315481185913, 0.7020854353904724]"
3038,3,"[0.0005796598270535469, 0.0027353879995644093, 0.9951367974281311, 0.0015481967711821198]"
3039,3,"[0.01155253779143095, 0.013517308980226517, 0.8723424077033997, 0.1025877371430397]"
3040,3,"[0.049883510917425156, 0.34723588824272156, 0.5952696204185486, 0.0076109967194497585]"
3041,4,"[0.13754132390022278, 0.06890410929918289, 0.15046249330043793, 0.6430920362472534]"
3042,3,"[0.0012841917341575027, 0.008068817667663097, 0.988804042339325, 0.001842944766394794]"
3043,1,"[0.6144324541091919, 0.07946759462356567, 0.03957567736506462, 0.2665242850780487]"
3044,2,"[0.043353114277124405, 0.9466078877449036, 0.007109141908586025, 0.0029298544395715]"
3045,3,"[0.0018503636820241809, 0.005100150592625141, 0.9910963773727417, 0.0019532109145075083]"
3046,1,"[0.7130020260810852, 0.25497621297836304, 0.024259913712739944, 0.007761811371892691]"
3047,2,"[0.34650835394859314, 0.46363529562950134, 0.17933161556720734, 0.010524756275117397]"
3048,1,"[0.9030234217643738, 0.09027779847383499, 0.0035814433358609676, 0.0031173413153737783]"
3049,3,"[0.0044285329058766365, 0.014411690644919872, 0.9760081171989441, 0.005151767283678055]"
3050,4,"[0.10431013256311417, 0.008320883847773075, 0.019023321568965912, 0.8683457374572754]"
3051,4,"[0.004621373023837805, 0.0030129391234368086, 0.03413117304444313, 0.9582344889640808]"
3052,4,"[0.014814796857535839, 0.007044172380119562, 0.13978639245033264, 0.8383547067642212]"
3053,3,"[0.0012392135104164481, 0.005899326875805855, 0.9851651191711426, 0.007696374785155058]"
3054,4,"[0.01116031315177679, 0.010925296694040298, 0.14983931183815002, 0.828075110912323]"
3055,4,"[0.010766512714326382, 0.005248495377600193, 0.23955129086971283, 0.7444337010383606]"
3056,1,"[0.4372738301753998, 0.2881002128124237, 0.23151051998138428, 0.04311537742614746]"
3057,4,"[0.01016518846154213, 0.00347888027317822, 0.017768340185284615, 0.9685876369476318]"
3058,4,"[0.0014842894161120057, 0.0007206755690276623, 0.005509836133569479, 0.9922852516174316]"
3059,3,"[0.022338468581438065, 0.012716531753540039, 0.8464124798774719, 0.1185324490070343]"
3060,1,"[0.7621220350265503, 0.10607635974884033, 0.041143015027046204, 0.09065863490104675]"
3061,1,"[0.7007026672363281, 0.20872648060321808, 0.022461596876382828, 0.06810920685529709]"
3062,1,"[0.6067721247673035, 0.08680389076471329, 0.2337305098772049, 0.07269345968961716]"
3063,1,"[0.9287945628166199, 0.06514934450387955, 0.003536239732056856, 0.00251985271461308]"
3064,1,"[0.9656800627708435, 0.023381585255265236, 0.0028193462640047073, 0.008118955418467522]"
3065,3,"[0.006216447800397873, 0.02294374816119671, 0.8918031454086304, 0.07903662323951721]"
3066,4,"[0.004291149787604809, 0.005499416962265968, 0.026096388697624207, 0.9641129374504089]"
3067,3,"[0.0019495815504342318, 0.004205722361803055, 0.9825206398963928, 0.011324046179652214]"
3068,3,"[0.01290056947618723, 0.012967941351234913, 0.5662252306938171, 0.4079062342643738]"
3069,1,"[0.9480158090591431, 0.039102703332901, 0.008776270784437656, 0.004105131141841412]"
3070,1,"[0.741050124168396, 0.04163333401083946, 0.15590177476406097, 0.06141480803489685]"
3071,4,"[0.00746040977537632, 0.0033791279420256615, 0.2006029635667801, 0.7885574698448181]"
3072,1,"[0.971651017665863, 0.021696675568819046, 0.0031686383299529552, 0.003483719425275922]"
3073,1,"[0.5430970788002014, 0.22497160732746124, 0.06860767304897308, 0.16332364082336426]"
3074,3,"[0.035531193017959595, 0.03701978176832199, 0.6010944247245789, 0.3263545632362366]"
3075,4,"[0.06255297362804413, 0.018700798973441124, 0.4481355547904968, 0.4706106185913086]"
3076,4,"[0.07209662348031998, 0.015162558294832706, 0.32692283391952515, 0.5858179926872253]"
3077,3,"[0.02524225413799286, 0.027560889720916748, 0.6442232728004456, 0.30297356843948364]"
3078,4,"[0.00657339533790946, 0.0029954046476632357, 0.13058577477931976, 0.8598453998565674]"
3079,3,"[0.052411727607250214, 0.1758882999420166, 0.687426745891571, 0.08427316695451736]"
3080,4,"[0.003749072551727295, 0.0020070269238203764, 0.014540267176926136, 0.9797035455703735]"
3081,4,"[0.00259455107152462, 0.001428436255082488, 0.04755564033985138, 0.9484214186668396]"
3082,4,"[0.2626889944076538, 0.06684447079896927, 0.11040301620960236, 0.5600635409355164]"
3083,3,"[0.0009281024103984237, 0.003137788502499461, 0.9925264120101929, 0.003407682990655303]"
3084,3,"[0.08518662303686142, 0.008403615094721317, 0.7219475507736206, 0.18446223437786102]"
3085,3,"[0.012436369433999062, 0.010529104620218277, 0.9624524116516113, 0.01458206120878458]"
3086,4,"[0.0061433822847902775, 0.012892840430140495, 0.4028399586677551, 0.5781238079071045]"
3087,3,"[0.0005940686096437275, 0.0015243053203448653, 0.9960145950317383, 0.0018670898862183094]"
3088,4,"[0.0029439465142786503, 0.004183621145784855, 0.32701683044433594, 0.6658556461334229]"
3089,4,"[0.09357578307390213, 0.02230476774275303, 0.08005693554878235, 0.8040624856948853]"
3090,1,"[0.9727244973182678, 0.01478703785687685, 0.0067331502214074135, 0.005755232181400061]"
3091,3,"[0.0015946925850585103, 0.0027864340227097273, 0.9944556355476379, 0.0011632113019004464]"
3092,4,"[0.02072152867913246, 0.005429015029221773, 0.29323437809944153, 0.6806150674819946]"
3093,4,"[0.001427949289791286, 0.000943268823903054, 0.004685126710683107, 0.9929435849189758]"
3094,1,"[0.9464663863182068, 0.049060672521591187, 0.00209294562228024, 0.002380050253123045]"
3095,3,"[0.007435262203216553, 0.05190924555063248, 0.9388312101364136, 0.0018243585946038365]"
3096,4,"[0.006627170369029045, 0.004071487113833427, 0.07912170141935349, 0.9101795554161072]"
3097,3,"[0.043245863169431686, 0.06771859526634216, 0.8074954748153687, 0.08154009282588959]"
3098,3,"[0.0019735272508114576, 0.012541338801383972, 0.9837926626205444, 0.0016924996161833405]"
3099,4,"[0.08921369910240173, 0.028855090960860252, 0.1030934676527977, 0.7788377404212952]"
3100,4,"[0.023797612637281418, 0.009309525601565838, 0.025764234364032745, 0.9411286115646362]"
3101,1,"[0.9489865303039551, 0.03814823552966118, 0.007030182518064976, 0.005834994371980429]"
3102,1,"[0.9311484098434448, 0.0634666234254837, 0.0031833595130592585, 0.0022015732247382402]"
3103,4,"[0.021591467782855034, 0.004351393319666386, 0.030069271102547646, 0.9439877867698669]"
3104,1,"[0.847906768321991, 0.007293411064893007, 0.005988187622278929, 0.13881158828735352]"
3105,2,"[0.04393051564693451, 0.9454160928726196, 0.009557925164699554, 0.0010954177705571055]"
3106,4,"[0.004985433537513018, 0.005056099500507116, 0.13261772692203522, 0.8573407530784607]"
3107,3,"[0.0023694848641753197, 0.007943837903439999, 0.9846386313438416, 0.005048078950494528]"
3108,3,"[0.0010176015784963965, 0.002240195870399475, 0.9823459982872009, 0.014396223239600658]"
3109,2,"[0.4120471775531769, 0.5075924396514893, 0.05076898634433746, 0.029591351747512817]"
3110,4,"[0.022652456536889076, 0.010253538377583027, 0.1455536186695099, 0.8215404152870178]"
3111,3,"[0.0037197847850620747, 0.006664047483354807, 0.9749550819396973, 0.014661191962659359]"
3112,1,"[0.7922073006629944, 0.10911154001951218, 0.08401225507259369, 0.014668888412415981]"
3113,4,"[0.047476038336753845, 0.014886800199747086, 0.025153756141662598, 0.9124834537506104]"
3114,4,"[0.004321894608438015, 0.0017218660796061158, 0.007165480870753527, 0.9867908358573914]"
3115,3,"[0.024125361815094948, 0.015829551964998245, 0.5533559918403625, 0.4066891074180603]"
3116,3,"[0.0009864683961495757, 0.0019757451955229044, 0.9960195422172546, 0.001018272596411407]"
3117,3,"[0.012538132257759571, 0.07753971964120865, 0.9065083265304565, 0.0034137365873903036]"
3118,1,"[0.756497859954834, 0.22946898639202118, 0.00799564365297556, 0.00603746110573411]"
3119,4,"[0.005941673647612333, 0.00410166522487998, 0.36917251348495483, 0.6207841634750366]"
3120,4,"[0.0028275030199438334, 0.001662601251155138, 0.01133202575147152, 0.9841779470443726]"
3121,4,"[0.08507508039474487, 0.008842889219522476, 0.12150676548480988, 0.784575343132019]"
3122,4,"[0.002019908046349883, 0.001457485486753285, 0.016168760135769844, 0.9803538918495178]"
3123,3,"[0.002314603189006448, 0.002919832244515419, 0.9923397302627563, 0.0024259053170681]"
3124,4,"[0.016580982133746147, 0.0028650308959186077, 0.010661075823009014, 0.9698928594589233]"
3125,1,"[0.9676333665847778, 0.02236446738243103, 0.004021401051431894, 0.005980811081826687]"
3126,3,"[0.20427073538303375, 0.2010243535041809, 0.3156048059463501, 0.27910006046295166]"
3127,1,"[0.5838631391525269, 0.31583210825920105, 0.09069893509149551, 0.00960583332926035]"
3128,2,"[0.12294156849384308, 0.5079489350318909, 0.3332677483558655, 0.035841699689626694]"
3129,4,"[0.004766136407852173, 0.0023155580274760723, 0.042760465294122696, 0.9501578211784363]"
3130,3,"[0.03915327042341232, 0.08244917541742325, 0.7710288166999817, 0.10736875981092453]"
3131,1,"[0.5011717677116394, 0.30142712593078613, 0.1450880765914917, 0.05231296643614769]"
3132,2,"[0.4633248448371887, 0.5310889482498169, 0.003374921390786767, 0.0022112405858933926]"
3133,3,"[0.006142559926956892, 0.022925283759832382, 0.9625580906867981, 0.008374030701816082]"
3134,4,"[0.0416458435356617, 0.01381298340857029, 0.03788827359676361, 0.9066528677940369]"
3135,3,"[0.027086036279797554, 0.02152782492339611, 0.5505926012992859, 0.40079352259635925]"
3136,3,"[0.010084052570164204, 0.0133474450558424, 0.9670743346214294, 0.009494186379015446]"
3137,3,"[0.018434878438711166, 0.009476198814809322, 0.8357447385787964, 0.13634423911571503]"
3138,4,"[0.005903695244342089, 0.0058231046423316, 0.09833633154630661, 0.8899368643760681]"
3139,4,"[0.005313729867339134, 0.0019425825448706746, 0.0032695550471544266, 0.9894741177558899]"
3140,3,"[0.010319797322154045, 0.021334506571292877, 0.8790804743766785, 0.08926521986722946]"
3141,3,"[0.030997734516859055, 0.06715100258588791, 0.792985200881958, 0.1088661253452301]"
3142,4,"[0.281853586435318, 0.025497252121567726, 0.052499402314424515, 0.640149712562561]"
3143,3,"[0.06455279886722565, 0.08516360819339752, 0.7998517751693726, 0.0504317581653595]"
3144,1,"[0.9710944294929504, 0.022200023755431175, 0.002913053845986724, 0.0037924477364867926]"
3145,3,"[0.003701235633343458, 0.004534840118139982, 0.7908931970596313, 0.20087070763111115]"
3146,3,"[0.026849105954170227, 0.064545638859272, 0.8567934036254883, 0.05181176960468292]"
3147,3,"[0.000857858220115304, 0.0012594291474670172, 0.9938541650772095, 0.00402848282828927]"
3148,4,"[0.05979403108358383, 0.04988275095820427, 0.3543950915336609, 0.5359281301498413]"
3149,4,"[0.0029466701671481133, 0.0011776507599279284, 0.002529668854549527, 0.9933459758758545]"
3150,3,"[0.01284636277705431, 0.16120962798595428, 0.8165906071662903, 0.00935343001037836]"
3151,3,"[0.2689163386821747, 0.3270435035228729, 0.35959476232528687, 0.0444454587996006]"
3152,4,"[0.004609390627592802, 0.0029159400146454573, 0.028441034257411957, 0.9640336036682129]"
3153,3,"[0.006299605127424002, 0.08647596091032028, 0.9038866758346558, 0.0033377690706402063]"
3154,3,"[0.005088679492473602, 0.004112364258617163, 0.5719245672225952, 0.4188744127750397]"
3155,4,"[0.008482366800308228, 0.0041122958064079285, 0.12580548226833344, 0.8615998029708862]"
3156,3,"[0.0008199534495361149, 0.0016266494058072567, 0.9937137961387634, 0.003839516546577215]"
3157,3,"[0.0028021386824548244, 0.003827075706794858, 0.9830309152603149, 0.010339836589992046]"
3158,1,"[0.9841932654380798, 0.004512839484959841, 0.0023568521719425917, 0.008937087841331959]"
3159,3,"[0.17567680776119232, 0.10836596041917801, 0.6322504281997681, 0.08370683342218399]"
3160,3,"[0.0053576878271996975, 0.011794406920671463, 0.9451755881309509, 0.037672385573387146]"
3161,3,"[0.003928223624825478, 0.011547998525202274, 0.9548407196998596, 0.029683060944080353]"
3162,1,"[0.9825582504272461, 0.006691135466098785, 0.002073924522846937, 0.00867664534598589]"
3163,4,"[0.007605471182614565, 0.0028894904535263777, 0.002522354945540428, 0.9869827032089233]"
3164,2,"[0.02546878531575203, 0.9662525057792664, 0.0071354457177221775, 0.00114324945025146]"
3165,3,"[0.0008314591250382364, 0.0036069622728973627, 0.9939175248146057, 0.0016441723564639688]"
3166,4,"[0.04128682240843773, 0.005799422971904278, 0.018770795315504074, 0.9341428875923157]"
3167,4,"[0.016780750826001167, 0.019632508978247643, 0.3436231017112732, 0.6199635863304138]"
3168,3,"[0.005526450462639332, 0.011631837114691734, 0.9793751835823059, 0.0034664126578718424]"
3169,4,"[0.09086143970489502, 0.041394609957933426, 0.27685028314590454, 0.5908936262130737]"
3170,3,"[0.0015719413058832288, 0.00394300976768136, 0.9195604920387268, 0.07492450624704361]"
3171,1,"[0.9926074743270874, 0.004868157207965851, 0.0008010545861907303, 0.0017232643440365791]"
3172,1,"[0.8983551859855652, 0.07279316335916519, 0.01569993607699871, 0.013151764869689941]"
3173,1,"[0.747055172920227, 0.0586622953414917, 0.052173275500535965, 0.14210925996303558]"
3174,3,"[0.0033908486366271973, 0.0032391073182225227, 0.8127609491348267, 0.18060918152332306]"
3175,3,"[0.022191964089870453, 0.35569703578948975, 0.6194708347320557, 0.0026401656214147806]"
3176,1,"[0.7922762036323547, 0.14118312299251556, 0.01675269566476345, 0.04978802427649498]"
3177,4,"[0.25152647495269775, 0.06184322014451027, 0.057303380221128464, 0.6293268799781799]"
3178,1,"[0.9462047815322876, 0.04856657236814499, 0.0037444308400154114, 0.0014842844102531672]"
3179,1,"[0.9859194755554199, 0.009354164823889732, 0.001700783148407936, 0.003025564132258296]"
3180,4,"[0.0024790118914097548, 0.0017037625657394528, 0.016638481989502907, 0.979178786277771]"
3181,3,"[0.05922503396868706, 0.0523594506084919, 0.6887205243110657, 0.19969502091407776]"
3182,4,"[0.007268831599503756, 0.0029069974552839994, 0.03355928137898445, 0.956264853477478]"
3183,2,"[0.030908705666661263, 0.9636926054954529, 0.004278425592929125, 0.0011201616143807769]"
3184,1,"[0.9841477870941162, 0.007949738763272762, 0.002108372747898102, 0.005794094875454903]"
3185,4,"[0.07372783124446869, 0.022242676466703415, 0.05320858955383301, 0.8508209586143494]"
3186,3,"[0.003459028899669647, 0.00854108389467001, 0.9796428084373474, 0.008357090875506401]"
3187,3,"[0.004714811686426401, 0.006569710560142994, 0.8899531960487366, 0.09876231849193573]"
3188,1,"[0.8916128873825073, 0.10326139628887177, 0.0030247506219893694, 0.002100893994793296]"
3189,3,"[0.0008080140105448663, 0.0014619145076721907, 0.986935019493103, 0.010795031674206257]"
3190,1,"[0.9296668171882629, 0.046426963061094284, 0.02040543407201767, 0.003500815015286207]"
3191,4,"[0.20174969732761383, 0.05195970833301544, 0.36108097434043884, 0.3852096199989319]"
3192,1,"[0.9760724902153015, 0.00730615109205246, 0.0037564109079539776, 0.01286494079977274]"
3193,3,"[0.0076588792726397514, 0.014789693988859653, 0.9675889015197754, 0.00996250007301569]"
3194,3,"[0.05735323950648308, 0.02157250978052616, 0.856570839881897, 0.06450346112251282]"
3195,4,"[0.25087153911590576, 0.02178122289478779, 0.07612710446119308, 0.6512202024459839]"
3196,3,"[0.08037184923887253, 0.029088955372571945, 0.6817675828933716, 0.20877161622047424]"
3197,3,"[0.0349389910697937, 0.04352327436208725, 0.8640435338020325, 0.05749417841434479]"
3198,3,"[0.02394188567996025, 0.08960580825805664, 0.8756434321403503, 0.010808865539729595]"
3199,1,"[0.5068600177764893, 0.2593998908996582, 0.21449388563632965, 0.019246216863393784]"
3200,3,"[0.005840968806296587, 0.015618100762367249, 0.6955880522727966, 0.28295284509658813]"
3201,3,"[0.0015003958251327276, 0.00279827369377017, 0.988974928855896, 0.006726400926709175]"
3202,3,"[0.0033336335327476263, 0.006002048496156931, 0.9873637557029724, 0.0033006230369210243]"
3203,3,"[0.0008340170606970787, 0.0024098174180835485, 0.9941554069519043, 0.0026007203850895166]"
3204,3,"[0.0010653487406671047, 0.004022926092147827, 0.9909232258796692, 0.003988435957580805]"
3205,4,"[0.004974162206053734, 0.0031315255910158157, 0.1785995066165924, 0.8132947087287903]"
3206,1,"[0.7723305225372314, 0.12622438371181488, 0.01994783990085125, 0.0814972072839737]"
3207,2,"[0.24587267637252808, 0.6132997274398804, 0.1141275018453598, 0.026700153946876526]"
3208,3,"[0.005242894869297743, 0.007864314131438732, 0.9464079737663269, 0.04048479348421097]"
3209,1,"[0.9674422144889832, 0.010632408782839775, 0.00284941541031003, 0.01907600834965706]"
3210,4,"[0.11022396385669708, 0.03256407007575035, 0.23640653491020203, 0.6208053827285767]"
3211,3,"[0.0012257150374352932, 0.0023610517382621765, 0.9792020916938782, 0.01721116714179516]"
3212,3,"[0.005358456633985043, 0.010350782424211502, 0.953555166721344, 0.030735677108168602]"
3213,3,"[0.002400987083092332, 0.005101506598293781, 0.9802981019020081, 0.012199400924146175]"
3214,2,"[0.07012781500816345, 0.627800703048706, 0.2978908121585846, 0.004180594347417355]"
3215,3,"[0.000781692040618509, 0.006051481235772371, 0.9923222661018372, 0.0008446216234005988]"
3216,3,"[0.02612496167421341, 0.020862286910414696, 0.9223612546920776, 0.030651530250906944]"
3217,2,"[0.13758225739002228, 0.8489065170288086, 0.011958998627960682, 0.001552223227918148]"
3218,3,"[0.0023513459600508213, 0.002583401510491967, 0.9860942363739014, 0.00897099170833826]"
3219,3,"[0.0103562967851758, 0.01131966058164835, 0.8469428420066833, 0.13138118386268616]"
